PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
39432252,"Cangrelor versus crushed ticagrelor in patients with acute myocardial infarction and cardiogenic shock: rationale and design of the randomised, double-blind DAPT-SHOCK-AMI trial.",EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,2024,"Motovska Z, Hlinomaz O, Mrozek J, Kala P, Geisler T, Hromadka M, Akin I, Precek J, Kettner J, Cervinka P, Montalescot G, Jarkovsky J, Belohlavek J, Bis J, Matejka J, Vodzinska A, Muzafarova T, Tomasov P, Schee A, Bartus S, Andrasova A, Olivier CB, Kovarik A, Ostadal P, Demlova R, Souckova L, Vulev I, Coufal Z, Kochman J, Marinov I, Kubica J, Ducrocq G, Karpisek M, Klimsa Z, Hudec M, Widimsky P, Bhatt DL, Group DS","Cardiogenic shock (CS) is a devastating and fatal complication of acute myocardial infarction (AMI). CS can affect the pharmacokinetics and pharmacodynamics of medications. The unique properties of cangrelor make it the optimal P2Y12 inhibitor for CS-AMI, in terms of both efficacy and safety. The DAPT-SHOCK-AMI trial (ClinicalTrials.gov: NCT03551964; EudraCT: 2018-002161-19) will assess the benefits of cangrelor in patients with an initial CS-AMI undergoing primary angioplasty. This randomised, multicentre, placebo-controlled trial of approximately 550 patients (with an allowed 10% increase) in 5 countries using a double-blind design will compare initial P2Y12 inhibitor treatment strategies in patients with CS-AMI of (A) intravenous cangrelor and (B) ticagrelor administered as crushed tablets at a loading dose of 180 mg. The primary clinical endpoint is a composite of all-cause death, myocardial infarction (MI), or stroke within 30 days. The main secondary endpoints are (1) the net clinical endpoint, defined as death, MI, urgent revascularisation of the infarct-related artery, stroke, or major bleeding as defined by the Bleeding Academic Research Consortium criteria; (2) cardiovascular-related death, MI, urgent revascularisation, or heart failure; (3) heart failure; and (4) cardiovascular-related death, all (1-4) within 1 year after study enrolment. A platelet reactivity study that tests the laboratory antiplatelet benefits of cangrelor, when given in addition to standard antiplatelet therapy, will be conducted using vasodilator-stimulated phosphoprotein phosphorylation. The primary laboratory endpoints are the periprocedural rate of onset and the proportion of patients who achieve effective P2Y12 inhibition. The DAPT-SHOCK-AMI study is the first randomised trial to evaluate the benefits of cangrelor in patients with CS-AMI.",https://pubmed.ncbi.nlm.nih.gov/39432252/
39031233,Comparing the haemodynamic effects of high- and low-dose opioid anaesthesia: a secondary analysis of a randomised controlled trial.,Journal of clinical monitoring and computing,2024,"Marges OM, Nieboer JP, de Keijzer IN, Rettab R, van Amsterdam K, Scheeren TWL, Absalom ARA, Vereecke HEM, Struys MMRF, Vos JJ, van den Berg JP","Post-induction hypotension (MAP < 65 mmHg) occurs frequently and is usually caused by the cardiovascular adverse effects of the anaesthetic induction drugs used. We hypothesize that a clinically significant difference in the incidence and severity of hypotension will be found when different doses of propofol and remifentanil are used for induction of anaesthesia.
This is a secondary analysis of a randomised controlled trial wherein four groups (A-D) of patients received one out of four different combinations of propofol and remifentanil, titrated to a predicted equipotency in probability of tolerance to laryngoscopy (PTOL) according to the Bouillon interaction model. In group A, a high dose of propofol and a low dose of remifentanil was administered, and across the groups this ratio was gradually changed until it was reversed in group D. Mean and systolic arterial blood pressure (MAP, SAP) were compared at four time points (T
Data from 76 patients was used. At T
Induction of anaesthesia with different predicted equipotent combinations of propofol and remifentanil did result in statistically different but clinically irrelevant differences in haemodynamic endpoints during induction of anaesthesia. Our study could not identify preferable drug combinations that decrease the risk for hypotension after induction, although they all yield a similar predicted PTOL.",https://pubmed.ncbi.nlm.nih.gov/39031233/
37909379,Changes in aspartate metabolism in the medial-prefrontal cortex of nicotine addicts based on J-edited magnetic resonance spectroscopy.,Human brain mapping,2023,"Yu M, Lin L, Xu K, Xu M, Ren J, Niu X, Gao X, Zhang M, Yang Z, Dang J, Tao Q, Han S, Wang W, Cheng J, Zhang Y",This study aims to explore the changes of the aspartate (Asp) level in the medial-prefrontal cortex (mPFC) of subjects with nicotine addiction (nicotine addicts [NAs]) using the J-edited,https://pubmed.ncbi.nlm.nih.gov/37909379/
36575460,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis.",Genome biology,2022,"Kanoni S, Graham SE, Wang Y, Surakka I, Ramdas S, Zhu X, Clarke SL, Bhatti KF, Vedantam S, Winkler TW, Locke AE, Marouli E, Zajac GJM, Wu KH, Ntalla I, Hui Q, Klarin D, Hilliard AT, Wang Z, Xue C, Thorleifsson G, Helgadottir A, Gudbjartsson DF, Holm H, Olafsson I, Hwang MY, Han S, Akiyama M, Sakaue S, Terao C, Kanai M, Zhou W, Brumpton BM, Rasheed H, Havulinna AS, Veturi Y, Pacheco JA, Rosenthal EA, Lingren T, Feng Q, Kullo IJ, Narita A, Takayama J, Martin HC, Hunt KA, Trivedi B, Haessler J, Giulianini F, Bradford Y, Miller JE, Campbell A, Lin K, Millwood IY, Rasheed A, Hindy G, Faul JD, Zhao W, Weir DR, Turman C, Huang H, Graff M, Choudhury A, Sengupta D, Mahajan A, Brown MR, Zhang W, Yu K, Schmidt EM, Pandit A, Gustafsson S, Yin X, Luan J, Zhao JH, Matsuda F, Jang HM, Yoon K, Medina-Gomez C, Pitsillides A, Hottenga JJ, Wood AR, Ji Y, Gao Z, Haworth S, Yousri NA, Mitchell RE, Chai JF, Aadahl M, Bjerregaard AA, Yao J, Manichaikul A, Hwu CM, Hung YJ, Warren HR, Ramirez J, Bork-Jensen J, Kårhus LL, Goel A, Sabater-Lleal M, Noordam R, Mauro P, Matteo F, McDaid AF, Marques-Vidal P, Wielscher M, Trompet S, Sattar N, Møllehave LT, Munz M, Zeng L, Huang J, Yang B, Poveda A, Kurbasic A, Lamina C, Forer L, Scholz M, Galesloot TE, Bradfield JP, Ruotsalainen SE, Daw E, Zmuda JM, Mitchell JS, Fuchsberger C, Christensen H, Brody JA, Vazquez-Moreno M, Feitosa MF, Wojczynski MK, Wang Z, Preuss MH, Mangino M, Christofidou P, Verweij N, Benjamins JW, Engmann J, Tsao NL, Verma A, Slieker RC, Lo KS, Zilhao NR, Le P, Kleber ME, Delgado GE, Huo S, Ikeda DD, Iha H, Yang J, Liu J, Demirkan A, Leonard HL, Marten J, Frank M, Schmidt B, Smyth LJ, Cañadas-Garre M, Wang C, Nakatochi M, Wong A, Hutri-Kähönen N, Sim X, Xia R, Huerta-Chagoya A, Fernandez-Lopez JC, Lyssenko V, Nongmaithem SS, Bayyana S, Stringham HM, Irvin MR, Oldmeadow C, Kim HN, Ryu S, Timmers PRHJ, Arbeeva L, Dorajoo R, Lange LA, Prasad G, Lorés-Motta L, Pauper M, Long J, Li X, Theusch E, Takeuchi F, Spracklen CN, Loukola A, Bollepalli S, Warner SC, Wang YX, Wei WB, Nutile T, Ruggiero D, Sung YJ, Chen S, Liu F, Yang J, Kentistou KA, Banas B, Nardone GG, Meidtner K, Bielak LF, Smith JA, Hebbar P, Farmaki AE, Hofer E, Lin M, Concas MP, Vaccargiu S, van der Most PJ, Pitkänen N, Cade BE, van der Laan SW, Chitrala KN, Weiss S, Bentley AR, Doumatey AP, Adeyemo AA, Lee JY, Petersen ERB, Nielsen AA, Choi HS, Nethander M, Freitag-Wolf S, Southam L, Rayner NW, Wang CA, Lin SY, Wang JS, Couture C, Lyytikäinen LP, Nikus K, Cuellar-Partida G, Vestergaard H, Hidalgo B, Giannakopoulou O, Cai Q, Obura MO, van Setten J, Li X, Liang J, Tang H, Terzikhan N, Shin JH, Jackson RD, Reiner AP, Martin LW, Chen Z, Li L, Kawaguchi T, Thiery J, Bis JC, Launer LJ, Li H, Nalls MA, Raitakari OT, Ichihara S, Wild SH, Nelson CP, Campbell H, Jäger S, Nabika T, Al-Mulla F, Niinikoski H, Braund PS, Kolcic I, Kovacs P, Giardoglou T, Katsuya T, de Kleijn D, de Borst GJ, Kim EK, Adams HHH, Ikram MA, Zhu X, Asselbergs FW, Kraaijeveld AO, Beulens JWJ, Shu XO, Rallidis LS, Pedersen O, Hansen T, Mitchell P, Hewitt AW, Kähönen M, Pérusse L, Bouchard C, Tönjes A, Chen YI, Pennell CE, Mori TA, Lieb W, Franke A, Ohlsson C, Mellström D, Cho YS, Lee H, Yuan JM, Koh WP, Rhee SY, Woo JT, Heid IM, Stark KJ, Zimmermann ME, Völzke H, Homuth G, Evans MK, Zonderman AB, Polasek O, Pasterkamp G, Hoefer IE, Redline S, Pahkala K, Oldehinkel AJ, Snieder H, Biino G, Schmidt R, Schmidt H, Bandinelli S, Dedoussis G, Thanaraj TA, Kardia SLR, Peyser PA, Kato N, Schulze MB, Girotto G, Böger CA, Jung B, Joshi PK, Bennett DA, De Jager PL, Lu X, Mamakou V, Brown M, Caulfield MJ, Munroe PB, Guo X, Ciullo M, Jonas JB, Samani NJ, Kaprio J, Pajukanta P, Tusié-Luna T, Aguilar-Salinas CA, Adair LS, Bechayda SA, de Silva HJ, Wickremasinghe AR, Krauss RM, Wu JY, Zheng W, Hollander AI, Bharadwaj D, Correa A, Wilson JG, Lind L, Heng CK, Nelson AE, Golightly YM, Wilson JF, Penninx B, Kim HL, Attia J, Scott RJ, Rao DC, Arnett DK, Hunt SC, Walker M, Koistinen HA, Chandak GR, Mercader JM, Costanzo MC, Jang D, Burtt NP, Villalpando CG, Orozco L, Fornage M, Tai E, van Dam RM, Lehtimäki T, Chaturvedi N, Yokota M, Liu J, Reilly DF, McKnight AJ, Kee F, Jöckel KH, McCarthy MI, Palmer CNA, Vitart V, Hayward C, Simonsick E, van Duijn CM, Jin ZB, Qu J, Hishigaki H, Lin X, März W, Gudnason V, Tardif JC, Lettre G, Hart LM', Elders PJM, Damrauer SM, Kumari M, Kivimaki M, van der Harst P, Spector TD, Loos RJF, Province MA, Parra EJ, Cruz M, Psaty BM, Brandslund I, Pramstaller PP, Rotimi CN, Christensen K, Ripatti S, Widén E, Hakonarson H, Grant SFA, Kiemeney LALM, de Graaf J, Loeffler M, Kronenberg F, Gu D, Erdmann J, Schunkert H, Franks PW, Linneberg A, Jukema JW, Khera AV, Männikkö M, Jarvelin MR, Kutalik Z, Francesco C, Mook-Kanamori DO, van Dijk KW, Watkins H, Strachan DP, Grarup N, Sever P, Poulter N, Chuang LM, Rotter JI, Dantoft TM, Karpe F, Neville MJ, Timpson NJ, Cheng CY, Wong TY, Khor CC, Li H, Sabanayagam C, Peters A, Gieger C, Hattersley AT, Pedersen NL, Magnusson PKE, Boomsma DI, Willemsen AHM, Cupples L, van Meurs JBJ, Ghanbari M, Gordon-Larsen P, Huang W, Kim YJ, Tabara Y, Wareham NJ, Langenberg C, Zeggini E, Kuusisto J, Laakso M, Ingelsson E, Abecasis G, Chambers JC, Kooner JS, de Vries PS, Morrison AC, Hazelhurst S, Ramsay M, North KE, Daviglus M, Kraft P, Martin NG, Whitfield JB, Abbas S, Saleheen D, Walters RG, Holmes MV, Black C, Smith BH, Baras A, Justice AE, Buring JE, Ridker PM, Chasman DI, Kooperberg C, Tamiya G, Yamamoto M, van Heel DA, Trembath RC, Wei WQ, Jarvik GP, Namjou B, Hayes MG, Ritchie MD, Jousilahti P, Salomaa V, Hveem K, Åsvold BO, Kubo M, Kamatani Y, Okada Y, Murakami Y, Kim BJ, Thorsteinsdottir U, Stefansson K, Zhang J, Chen Y, Ho YL, Lynch JA, Rader DJ, Tsao PS, Chang KM, Cho K, O'Donnell CJ, Gaziano JM, Wilson PWF, Frayling TM, Hirschhorn JN, Kathiresan S, Mohlke KL, Sun YV, Morris AP, Boehnke M, Brown CD, Natarajan P, Deloukas P, Willer CJ, Assimes TL, Peloso GM","Genetic variants within nearly 1000 loci are known to contribute to modulation of blood lipid levels. However, the biological pathways underlying these associations are frequently unknown, limiting understanding of these findings and hindering downstream translational efforts such as drug target discovery.
To expand our understanding of the underlying biological pathways and mechanisms controlling blood lipid levels, we leverage a large multi-ancestry meta-analysis (N = 1,654,960) of blood lipids to prioritize putative causal genes for 2286 lipid associations using six gene prediction approaches. Using phenome-wide association (PheWAS) scans, we identify relationships of genetically predicted lipid levels to other diseases and conditions. We confirm known pleiotropic associations with cardiovascular phenotypes and determine novel associations, notably with cholelithiasis risk. We perform sex-stratified GWAS meta-analysis of lipid levels and show that 3-5% of autosomal lipid-associated loci demonstrate sex-biased effects. Finally, we report 21 novel lipid loci identified on the X chromosome. Many of the sex-biased autosomal and X chromosome lipid loci show pleiotropic associations with sex hormones, emphasizing the role of hormone regulation in lipid metabolism.
Taken together, our findings provide insights into the biological mechanisms through which associated variants lead to altered lipid levels and potentially cardiovascular disease risk.",https://pubmed.ncbi.nlm.nih.gov/36575460/
35931049,A multi-layer functional genomic analysis to understand noncoding genetic variation in lipids.,American journal of human genetics,2022,"Ramdas S, Judd J, Graham SE, Kanoni S, Wang Y, Surakka I, Wenz B, Clarke SL, Chesi A, Wells A, Bhatti KF, Vedantam S, Winkler TW, Locke AE, Marouli E, Zajac GJM, Wu KH, Ntalla I, Hui Q, Klarin D, Hilliard AT, Wang Z, Xue C, Thorleifsson G, Helgadottir A, Gudbjartsson DF, Holm H, Olafsson I, Hwang MY, Han S, Akiyama M, Sakaue S, Terao C, Kanai M, Zhou W, Brumpton BM, Rasheed H, Havulinna AS, Veturi Y, Pacheco JA, Rosenthal EA, Lingren T, Feng Q, Kullo IJ, Narita A, Takayama J, Martin HC, Hunt KA, Trivedi B, Haessler J, Giulianini F, Bradford Y, Miller JE, Campbell A, Lin K, Millwood IY, Rasheed A, Hindy G, Faul JD, Zhao W, Weir DR, Turman C, Huang H, Graff M, Choudhury A, Sengupta D, Mahajan A, Brown MR, Zhang W, Yu K, Schmidt EM, Pandit A, Gustafsson S, Yin X, Luan J, Zhao JH, Matsuda F, Jang HM, Yoon K, Medina-Gomez C, Pitsillides A, Hottenga JJ, Wood AR, Ji Y, Gao Z, Haworth S, Mitchell RE, Chai JF, Aadahl M, Bjerregaard AA, Yao J, Manichaikul A, Lee WJ, Hsiung CA, Warren HR, Ramirez J, Bork-Jensen J, Kårhus LL, Goel A, Sabater-Lleal M, Noordam R, Mauro P, Matteo F, McDaid AF, Marques-Vidal P, Wielscher M, Trompet S, Sattar N, Møllehave LT, Munz M, Zeng L, Huang J, Yang B, Poveda A, Kurbasic A, Schönherr S, Forer L, Scholz M, Galesloot TE, Bradfield JP, Ruotsalainen SE, Daw EW, Zmuda JM, Mitchell JS, Fuchsberger C, Christensen H, Brody JA, Le P, Feitosa MF, Wojczynski MK, Hemerich D, Preuss M, Mangino M, Christofidou P, Verweij N, Benjamins JW, Engmann J, Noah TL, Verma A, Slieker RC, Lo KS, Zilhao NR, Kleber ME, Delgado GE, Huo S, Ikeda DD, Iha H, Yang J, Liu J, Demirkan A, Leonard HL, Marten J, Emmel C, Schmidt B, Smyth LJ, Cañadas-Garre M, Wang C, Nakatochi M, Wong A, Hutri-Kähönen N, Sim X, Xia R, Huerta-Chagoya A, Fernandez-Lopez JC, Lyssenko V, Nongmaithem SS, Sankareswaran A, Irvin MR, Oldmeadow C, Kim HN, Ryu S, Timmers PRHJ, Arbeeva L, Dorajoo R, Lange LA, Prasad G, Lorés-Motta L, Pauper M, Long J, Li X, Theusch E, Takeuchi F, Spracklen CN, Loukola A, Bollepalli S, Warner SC, Wang YX, Wei WB, Nutile T, Ruggiero D, Sung YJ, Chen S, Liu F, Yang J, Kentistou KA, Banas B, Morgan A, Meidtner K, Bielak LF, Smith JA, Hebbar P, Farmaki AE, Hofer E, Lin M, Concas MP, Vaccargiu S, van der Most PJ, Pitkänen N, Cade BE, van der Laan SW, Chitrala KN, Weiss S, Bentley AR, Doumatey AP, Adeyemo AA, Lee JY, Petersen ERB, Nielsen AA, Choi HS, Nethander M, Freitag-Wolf S, Southam L, Rayner NW, Wang CA, Lin SY, Wang JS, Couture C, Lyytikäinen LP, Nikus K, Cuellar-Partida G, Vestergaard H, Hidalgo B, Giannakopoulou O, Cai Q, Obura MO, van Setten J, He KY, Tang H, Terzikhan N, Shin JH, Jackson RD, Reiner AP, Martin LW, Chen Z, Li L, Kawaguchi T, Thiery J, Bis JC, Launer LJ, Li H, Nalls MA, Raitakari OT, Ichihara S, Wild SH, Nelson CP, Campbell H, Jäger S, Nabika T, Al-Mulla F, Niinikoski H, Braund PS, Kolcic I, Kovacs P, Giardoglou T, Katsuya T, de Kleijn D, de Borst GJ, Kim EK, Adams HHH, Ikram MA, Zhu X, Asselbergs FW, Kraaijeveld AO, Beulens JWJ, Shu XO, Rallidis LS, Pedersen O, Hansen T, Mitchell P, Hewitt AW, Kähönen M, Pérusse L, Bouchard C, Tönjes A, Ida Chen YD, Pennell CE, Mori TA, Lieb W, Franke A, Ohlsson C, Mellström D, Cho YS, Lee H, Yuan JM, Koh WP, Rhee SY, Woo JT, Heid IM, Stark KJ, Zimmermann ME, Völzke H, Homuth G, Evans MK, Zonderman AB, Polasek O, Pasterkamp G, Hoefer IE, Redline S, Pahkala K, Oldehinkel AJ, Snieder H, Biino G, Schmidt R, Schmidt H, Bandinelli S, Dedoussis G, Thanaraj TA, Peyser PA, Kato N, Schulze MB, Girotto G, Böger CA, Jung B, Joshi PK, Bennett DA, De Jager PL, Lu X, Mamakou V, Brown M, Caulfield MJ, Munroe PB, Guo X, Ciullo M, Jonas JB, Samani NJ, Kaprio J, Pajukanta P, Tusié-Luna T, Aguilar-Salinas CA, Adair LS, Bechayda SA, de Silva HJ, Wickremasinghe AR, Krauss RM, Wu JY, Zheng W, den Hollander AI, Bharadwaj D, Correa A, Wilson JG, Lind L, Heng CK, Nelson AE, Golightly YM, Wilson JF, Penninx B, Kim HL, Attia J, Scott RJ, Rao DC, Arnett DK, Walker M, Scott LJ, Koistinen HA, Chandak GR, Mercader JM, Villalpando CG, Orozco L, Fornage M, Tai ES, van Dam RM, Lehtimäki T, Chaturvedi N, Yokota M, Liu J, Reilly DF, McKnight AJ, Kee F, Jöckel KH, McCarthy MI, Palmer CNA, Vitart V, Hayward C, Simonsick E, van Duijn CM, Jin ZB, Lu F, Hishigaki H, Lin X, März W, Gudnason V, Tardif JC, Lettre G, T Hart LM, Elders PJM, Rader DJ, Damrauer SM, Kumari M, Kivimaki M, van der Harst P, Spector TD, Loos RJF, Province MA, Parra EJ, Cruz M, Psaty BM, Brandslund I, Pramstaller PP, Rotimi CN, Christensen K, Ripatti S, Widén E, Hakonarson H, Grant SFA, Kiemeney L, de Graaf J, Loeffler M, Kronenberg F, Gu D, Erdmann J, Schunkert H, Franks PW, Linneberg A, Jukema JW, Khera AV, Männikkö M, Jarvelin MR, Kutalik Z, Francesco C, Mook-Kanamori DO, Willems van Dijk K, Watkins H, Strachan DP, Grarup N, Sever P, Poulter N, Huey-Herng Sheu W, Rotter JI, Dantoft TM, Karpe F, Neville MJ, Timpson NJ, Cheng CY, Wong TY, Khor CC, Li H, Sabanayagam C, Peters A, Gieger C, Hattersley AT, Pedersen NL, Magnusson PKE, Boomsma DI, de Geus EJC, Cupples LA, van Meurs JBJ, Ikram A, Ghanbari M, Gordon-Larsen P, Huang W, Kim YJ, Tabara Y, Wareham NJ, Langenberg C, Zeggini E, Tuomilehto J, Kuusisto J, Laakso M, Ingelsson E, Abecasis G, Chambers JC, Kooner JS, de Vries PS, Morrison AC, Hazelhurst S, Ramsay M, North KE, Daviglus M, Kraft P, Martin NG, Whitfield JB, Abbas S, Saleheen D, Walters RG, Holmes MV, Black C, Smith BH, Baras A, Justice AE, Buring JE, Ridker PM, Chasman DI, Kooperberg C, Tamiya G, Yamamoto M, van Heel DA, Trembath RC, Wei WQ, Jarvik GP, Namjou B, Hayes MG, Ritchie MD, Jousilahti P, Salomaa V, Hveem K, Åsvold BO, Kubo M, Kamatani Y, Okada Y, Murakami Y, Kim BJ, Thorsteinsdottir U, Stefansson K, Zhang J, Chen YE, Ho YL, Lynch JA, Tsao PS, Chang KM, Cho K, O'Donnell CJ, Gaziano JM, Wilson P, Mohlke KL, Frayling TM, Hirschhorn JN, Kathiresan S, Boehnke M, , , Struan Grant, Natarajan P, Sun YV, Morris AP, Deloukas P, Peloso G, Assimes TL, Willer CJ, Zhu X, Brown CD","A major challenge of genome-wide association studies (GWASs) is to translate phenotypic associations into biological insights. Here, we integrate a large GWAS on blood lipids involving 1.6 million individuals from five ancestries with a wide array of functional genomic datasets to discover regulatory mechanisms underlying lipid associations. We first prioritize lipid-associated genes with expression quantitative trait locus (eQTL) colocalizations and then add chromatin interaction data to narrow the search for functional genes. Polygenic enrichment analysis across 697 annotations from a host of tissues and cell types confirms the central role of the liver in lipid levels and highlights the selective enrichment of adipose-specific chromatin marks in high-density lipoprotein cholesterol and triglycerides. Overlapping transcription factor (TF) binding sites with lipid-associated loci identifies TFs relevant in lipid biology. In addition, we present an integrative framework to prioritize causal variants at GWAS loci, producing a comprehensive list of candidate causal genes and variants with multiple layers of functional evidence. We highlight two of the prioritized genes, CREBRF and RRBP1, which show convergent evidence across functional datasets supporting their roles in lipid biology.",https://pubmed.ncbi.nlm.nih.gov/35931049/
35707961,Systematic review and meta-analysis of the correlation between bispectral index (BIS) and clinical sedation scales: Toward defining the role of BIS in critically ill patients.,Pharmacotherapy,2022,"Heavner MS, Gorman EF, Linn DD, Yeung SYA, Miano TA","The bispectral index (BIS) is an attractive approach for monitoring level of consciousness in critically ill patients, particularly during paralysis, when commonly used sedation scales cannot be used.
As a first step toward establishing the utility of BIS during paralysis, this review examines the strength of correlation between BIS and clinical sedation scales in a broad population of non-paralyzed, critically ill adults.
We included studies evaluating the strength of correlation between concurrent assessments of BIS and Richmond Agitation Sedation Scale (RASS), Ramsay Sedation Scale (RSS), or Sedation Agitation Scale (SAS) in critically ill adult patients. Studies involving assessment of depth sedation periperative or procedural time periods, and those reporting BIS and sedation scale assessments conducted >5 min apart or while neuromuscular blocking agents (NMBA) were administered, were excluded. Data were abstracted on sedation scale, correlation coefficients, setting, patient characteristics, and BIS assessment characteristics that could impact the quality of the studies.
Twenty-four studies which enrolled 1235 patients met inclusion criteria. The correlation between BIS and RASS, RSS, and SAS overall was 0.68 (95% confidence interval, 0.61-0.74, Ƭ
BIS demonstrated moderate to strong correlation with clinical sedation scales in adult ICU patients, providing preliminary evidence for the validity of BIS as a measure of sedation intensity when clinical scales cannot be used. Future studies should determine whether BIS monitoring is safe and effective in improving outcomes in patients receiving NMBA treatment.",https://pubmed.ncbi.nlm.nih.gov/35707961/
34446064,Whole-genome association analyses of sleep-disordered breathing phenotypes in the NHLBI TOPMed program.,Genome medicine,2021,"Cade BE, Lee J, Sofer T, Wang H, Zhang M, Chen H, Gharib SA, Gottlieb DJ, Guo X, Lane JM, Liang J, Lin X, Mei H, Patel SR, Purcell SM, Saxena R, Shah NA, Evans DS, Hanis CL, Hillman DR, Mukherjee S, Palmer LJ, Stone KL, Tranah GJ, , Abecasis GR, Boerwinkle EA, Correa A, Cupples LA, Kaplan RC, Nickerson DA, North KE, Psaty BM, Rotter JI, Rich SS, Tracy RP, Vasan RS, Wilson JG, Zhu X, Redline S, ","Sleep-disordered breathing is a common disorder associated with significant morbidity. The genetic architecture of sleep-disordered breathing remains poorly understood. Through the NHLBI Trans-Omics for Precision Medicine (TOPMed) program, we performed the first whole-genome sequence analysis of sleep-disordered breathing.
The study sample was comprised of 7988 individuals of diverse ancestry. Common-variant and pathway analyses included an additional 13,257 individuals. We examined five complementary traits describing different aspects of sleep-disordered breathing: the apnea-hypopnea index, average oxyhemoglobin desaturation per event, average and minimum oxyhemoglobin saturation across the sleep episode, and the percentage of sleep with oxyhemoglobin saturation < 90%. We adjusted for age, sex, BMI, study, and family structure using MMSKAT and EMMAX mixed linear model approaches. Additional bioinformatics analyses were performed with MetaXcan, GIGSEA, and ReMap.
We identified a multi-ethnic set-based rare-variant association (p = 3.48 × 10
We have identified the first gene-based rare-variant associations with objectively measured sleep-disordered breathing traits. Our results increase the understanding of the genetic architecture of sleep-disordered breathing and highlight associations in genes that modulate lung development, inflammation, respiratory rhythmogenesis, and HIF1A-mediated hypoxic response.",https://pubmed.ncbi.nlm.nih.gov/34446064/
33568819,"Sequencing of 53,831 diverse genomes from the NHLBI TOPMed Program.",Nature,2021,"Taliun D, Harris DN, Kessler MD, Carlson J, Szpiech ZA, Torres R, Taliun SAG, Corvelo A, Gogarten SM, Kang HM, Pitsillides AN, LeFaive J, Lee SB, Tian X, Browning BL, Das S, Emde AK, Clarke WE, Loesch DP, Shetty AC, Blackwell TW, Smith AV, Wong Q, Liu X, Conomos MP, Bobo DM, Aguet F, Albert C, Alonso A, Ardlie KG, Arking DE, Aslibekyan S, Auer PL, Barnard J, Barr RG, Barwick L, Becker LC, Beer RL, Benjamin EJ, Bielak LF, Blangero J, Boehnke M, Bowden DW, Brody JA, Burchard EG, Cade BE, Casella JF, Chalazan B, Chasman DI, Chen YI, Cho MH, Choi SH, Chung MK, Clish CB, Correa A, Curran JE, Custer B, Darbar D, Daya M, de Andrade M, DeMeo DL, Dutcher SK, Ellinor PT, Emery LS, Eng C, Fatkin D, Fingerlin T, Forer L, Fornage M, Franceschini N, Fuchsberger C, Fullerton SM, Germer S, Gladwin MT, Gottlieb DJ, Guo X, Hall ME, He J, Heard-Costa NL, Heckbert SR, Irvin MR, Johnsen JM, Johnson AD, Kaplan R, Kardia SLR, Kelly T, Kelly S, Kenny EE, Kiel DP, Klemmer R, Konkle BA, Kooperberg C, Köttgen A, Lange LA, Lasky-Su J, Levy D, Lin X, Lin KH, Liu C, Loos RJF, Garman L, Gerszten R, Lubitz SA, Lunetta KL, Mak ACY, Manichaikul A, Manning AK, Mathias RA, McManus DD, McGarvey ST, Meigs JB, Meyers DA, Mikulla JL, Minear MA, Mitchell BD, Mohanty S, Montasser ME, Montgomery C, Morrison AC, Murabito JM, Natale A, Natarajan P, Nelson SC, North KE, O'Connell JR, Palmer ND, Pankratz N, Peloso GM, Peyser PA, Pleiness J, Post WS, Psaty BM, Rao DC, Redline S, Reiner AP, Roden D, Rotter JI, Ruczinski I, Sarnowski C, Schoenherr S, Schwartz DA, Seo JS, Seshadri S, Sheehan VA, Sheu WH, Shoemaker MB, Smith NL, Smith JA, Sotoodehnia N, Stilp AM, Tang W, Taylor KD, Telen M, Thornton TA, Tracy RP, Van Den Berg DJ, Vasan RS, Viaud-Martinez KA, Vrieze S, Weeks DE, Weir BS, Weiss ST, Weng LC, Willer CJ, Zhang Y, Zhao X, Arnett DK, Ashley-Koch AE, Barnes KC, Boerwinkle E, Gabriel S, Gibbs R, Rice KM, Rich SS, Silverman EK, Qasba P, Gan W, , Papanicolaou GJ, Nickerson DA, Browning SR, Zody MC, Zöllner S, Wilson JG, Cupples LA, Laurie CC, Jaquish CE, Hernandez RD, O'Connor TD, Abecasis GR","The Trans-Omics for Precision Medicine (TOPMed) programme seeks to elucidate the genetic architecture and biology of heart, lung, blood and sleep disorders, with the ultimate goal of improving diagnosis, treatment and prevention of these diseases. The initial phases of the programme focused on whole-genome sequencing of individuals with rich phenotypic data and diverse backgrounds. Here we describe the TOPMed goals and design as well as the available resources and early insights obtained from the sequence data. The resources include a variant browser, a genotype imputation server, and genomic and phenotypic data that are available through dbGaP (Database of Genotypes and Phenotypes)",https://pubmed.ncbi.nlm.nih.gov/33568819/
33483374,,Cancer research,2021,"Floros KV, Cai J, Jacob S, Kurupi R, Fairchild CK, Shende M, Coon CM, Powell KM, Belvin BR, Hu B, Puchalapalli M, Ramamoorthy S, Swift K, Lewis JP, Dozmorov MG, Glod J, Koblinski JE, Boikos SA, Faber AC",,https://pubmed.ncbi.nlm.nih.gov/33483374/
31536441,Implementation of Single-Tab Electrodes for Bioimpedance Spectroscopy Measures.,Lymphatic research and biology,2020,"Donahue PMC, Crescenzi R, Du L, Donahue MJ",,https://pubmed.ncbi.nlm.nih.gov/31536441/
