PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
41249938,Comparison of bispectral index and patient state index during general anesthesia with remimazolam.,BMC anesthesiology,2025,"Shiraishi T, Yahagi M, Yoshida M, Yawata M, Kurokawa H, Tamakawa Y, Kawakita Y, Yaguchi Y","Processed electroencephalographic indices, such as the Bispectral Index (BIS) and Patient State Index (PSI), are widely used to assess anesthetic depth; however, their comparative behavior under remimazolam remains unclear. In practice, either index may deviate from its target range despite stable anesthesia, and the response of the companion monitor is uncertain. This study examined whether the two indices moved in parallel or diverged when one departed from its nominal range during remimazolam anesthesia.
In this prospective, single-center study, BIS and PSI were simultaneously recorded at 21 predefined time points from induction to emergence in 60 adults who received remimazolam-based general anesthesia. Remimazolam was induced at 12 mg/kg/h and maintained at 1 mg/kg/h; all patients received neuromuscular blockade (train-of-four ≤ 1). Two trained observers captured synchronized monitor screenshots and documented the Signal Quality Index, electromyography (EMG), and suppression ratio. Analyses used 994 paired observations: pooled Pearson and repeated-measures correlations, simple linear regression (PSI vs. BIS), repeated-measures Bland-Altman analysis, and a linear mixed-effects model for BIS-PSI differences, including anesthetic phase and EMG as fixed effects and patient as a random intercept.
BIS and PSI showed a strong correlation (r = 0.89) and linear relationship (PSI = 0.936 × BIS - 7.26; R² = 0.79). The repeated-measures Bland-Altman bias was + 10.9 (95% CI 10.3-11.4) with 95% limit of agreement (LoA) - 7.8 to 29.5. Phase-wise modeling showed minimal discrepancies while awake and larger differences during intubation and emergence (Tukey-adjusted p < 0.001), even after EMG adjustment. Both indices tracked the anesthetic depth in parallel but were not numerically interchangeable.
During remimazolam anesthesia, BIS and PSI exhibited parallel temporal trends, indicating shared cortical dynamics despite distinct algorithms. When either index deviated, either elevated or suppressed, the other generally moved in the same direction, reflecting consistent responsiveness rather than device artifacts. Phase-dependent discrepancies and wide agreement limits suggest that each index should be interpreted within its reference framework. Understanding this ""parallel yet nonidentical"" behavior may support context-aware, device-specific depth monitoring.
University Hospital Medical Information Network Clinical Trials Registry (UMIN-CTR, UMIN000058212; registered on June 18, 2025).",https://pubmed.ncbi.nlm.nih.gov/41249938/
39723638,Electroencephalography and Anesthetic Depth in Children Under 2 Years of Age: A Prospective Observational Study.,Paediatric anaesthesia,2025,"Yoon SB, Park JB, Kang P, Jang YE, Kim EH, Lee JH, Lee HC, Kim JT, Kim HS, Ji SH","Processed electroencephalogram (EEG) indices are widely used to monitor anesthetic depth. However, their reliability in children under 2 years of age remains questionable. During anesthesia maintenance in this age group, processed EEG indices frequently exhibit unexpectedly elevated values that exceed the intended target range.
This study aimed to identify EEG spectral parameters associated with false positive elevations in processed EEG indices and investigate their differences from true positive elevations during emergence.
This prospective observational study included 50 children aged 4-24 months undergoing general anesthesia. Bispectral index (BIS), patient state index (PSi), and raw EEG were continuously recorded throughout anesthesia. False positive was defined as elevated processed EEG indices when end-tidal sevoflurane concentration was maintained at 0.7-1.3 minimum alveolar concentration, with heart rate and mean blood pressure between 80% and 120% of baseline values. We analyzed EEG power spectra and band power values during periods of false positives and compared them with those of true positives during emergence. Bonferroni-corrected p < 0.05 was considered significant.
False positives in processed EEG indices were observed in 35 (70%) of the children during anesthesia maintenance, occupying 28% of the maintenance phase. These false positives were associated with decreased power in delta (269-174 dB) and theta (115-97 dB) bands, but widespread increases in alpha and beta bands, resulting in elevated spectral edge frequency (19-22 Hz). Notably, EEG band power during false positives significantly differed from those observed during emergence (delta: 52 dB, theta: 38 dB) (all p < 0.001).
Processed EEG indices may exhibit unexpectedly elevated values during anesthesia maintenance in children under 2 years of age. Quantitative assessments derived from raw EEG data may improve the evaluation of anesthetic depth in this population.",https://pubmed.ncbi.nlm.nih.gov/39723638/
39485729,"Effect of Ketamine on the Bispectral Index, Spectral Edge Frequency, and Surgical Pleth Index During Propofol-Remifentanil Anesthesia: An Observational Prospective Trial.",Anesthesia and analgesia,2025,"Linassi F, Troyas C, Kreuzer M, Spanò L, Burelli P, Schneider G, Zanatta P, Carron M","Ketamine administration during stable propofol anesthesia is known to be associated with an increase in bispectral index (BIS) but a ""deepening"" in the level of hypnosis. This study aimed to evaluate the association between the effect-site concentration of ketamine (CeK) and 2 electroencephalogram (EEG)-derived parameters, the BIS and spectral edge frequency (SEF 95 ), after the administration of a ketamine bolus. Secondary aims included investigating the BIS and SEF 95 variations with time and changes in the surgical pleth index (SPI).
We conducted an observational, prospective, single-center study analyzing intraoperative data from 14 adult female patients undergoing breast oncologic surgery. During stable propofol-remifentanil target-controlled infusion (TCI) anesthesia, a ketamine analgesic bolus was delivered with the target CeK set to 1 μg.mL -1 (Domino model) corresponding to a dose of 0.57 mg.kg -1 (interquartile range [IQR] 0.56-0.57 mg.kg -1 ). Once the CeK reached a value of 1 μg.mL -1 , the target CeK was set to 0 μg.mL -1 . We determined the median BIS, SEF 95 , and SPI trends with time and as a function of the modeled CeK.
BIS and SEF 95 showed no significant change from when ketamine was administered to when CeK=1 μg.mL -1 , but a significant increase was observed at lower CeKs. The maximum BIS was reached at 16.0 minutes [10.2-22.7 minutes] after CeK=1 μg.mL -1 , at CeK=0.22 μg.mL -1 [0.12-0.41 μg.mL -1 ]. The peak SEF 95 value was observed at 10.0 minutes [8.62-14.1 minutes] after CeK=1 μg.mL -1 , at CeK=0.43 μg.mL -1 [0.25-0.50 μg.mL -1 ]. No significant association was found between CeK and the registered SPI values.
Our results show that BIS and SEF 95 , but not SPI, follow a CeK-dependent trend after administering a ketamine bolus. Interestingly, their peak values were not reached at CeK=1 μg.mL -1 , but after several minutes after the drug infusion at CeKs in the 0.2 to 0.5 μg.mL -1 range. This may be explained by the specific pharmacodynamics of ketamine and its varying effects at different concentrations, as well as by the time delay associated with the calculation of the BIS.",https://pubmed.ncbi.nlm.nih.gov/39485729/
39029477,SQI-DOANet: electroencephalogram-based deep neural network for estimating signal quality index and depth of anaesthesia.,Journal of neural engineering,2024,"Yu R, Zhou Z, Xu M, Gao M, Zhu M, Wu S, Gao X, Bin G",,https://pubmed.ncbi.nlm.nih.gov/39029477/
38803563,Effect of Continuous Infusion of Different Doses of Esketamine on the Bispectral Index During Sevoflurane Anesthesia: A Randomized Controlled Trial.,"Drug design, development and therapy",2024,"Ren L, Yang J, Li Y, Wang Y","To investigate and quantify the effect of continuous esketamine infusion at different doses on the bispectral index (BIS) during sevoflurane anesthesia.
A total of 120 patients scheduled for elective laparoscopic renal surgery were randomly divided into three groups. Under steady anesthesia and surgical situations, the patient was started on continuous infusion of the study drug: 0.125 mg/kg/h esketamine (group E1), 0.25 mg/kg/h esketamine (group E2), and the same volume of saline (group C). The primary outcome was changes in BIS value after 15 min (T
Compared with group C, group E1 exhibited significant BIS elevation at T
Continuous infusion of both 0.125 and 0.25 mg/kg/h of esketamine increased the BIS value during sevoflurane anesthesia, and the BIS value gradually stabilized with the prolongation of the infusion time.",https://pubmed.ncbi.nlm.nih.gov/38803563/
38114941,Comparison of post-auricular and frontal bispectral index values obtained during renal surgeries.,BMC anesthesiology,2023,"Abdelrahman AMF, Elbadry AA, Omara AF","The bispectral index (BIS) monitor is one of the EEG-derived monitoring techniques and well-established devices used to measure the depth of anesthesia. This study aimed to assess the agreement of BIS values based on the positions of either post-auricular or frontal sensors in individual patients undergoing renal surgeries while lateral positions at various stages of anesthesia.
12 patients older than 18 years, ASA I-III patients scheduled for elective renal operations, two BIS were placed on each patient, one on each side of the post-auricular region and one across the forehead, and each sensor was connected to a different BIS monitor. We gathered three pieces of data at each of the six-time points: BIS score, signal quality index (SQI) score calculating the signal's strength and electromyography (EMG) score: before the onset of anesthesia (awake) when the eyelash reflex is lost (LOC), after intubation (intubation), following the initial surgical incision, each 30 min throughout the procedure (maintenance), and at the moment the patient's eyes open naturally after waking up from anesthesia (emergence).
The overall BIS value at the frontal position was significantly higher than the post-auricular position (52.5 ± 22.2 and 52.1 ± 22.1, respectively, P = 0.010). On the other hand, the BIS value was comparable between the frontal and post-auricular positions at LOC, intubation, 60, 120, and 80 min and at emergence. A strong link between the two sensor positions, as indicated by the correlation coefficient (r = 0.607, P < 0.001), and the Bland-Altman analysis revealed a small mean difference (-1.8) and a low (9.0/- 12.5) limit of agreement, with just 4.3% of the readings falling outside of it during the anesthetic maintenance period.
Acceptable variation in BIS data was observed when obtained from the two different sensor positions for clinical usage. The post-auricular BIS sensor system may be a suitable substitute for an impractical frontal setup.
The study was registered in clinicaltrials.gov on 11/07/2022 (trial registration number: NCT05451823).",https://pubmed.ncbi.nlm.nih.gov/38114941/
38051672,Comparative Analysis of the Performance of Electroencephalogram Parameters for Monitoring the Depth of Sedation During Remimazolam Target-Controlled Infusion.,Anesthesia and analgesia,2024,"Bae MI, Bae J, Song Y, Kim M, Han DW","The changes in hypnotic indicators in remimazolam sedation remain unclear. We investigated the correlation of the electroencephalogram (EEG) parameters with the effect-site remimazolam concentration and the depth of sedation in patients receiving a target-controlled infusion of remimazolam.
This prospective observational study enrolled 35 patients (32 analyzed) who underwent lower extremity varicose vein surgery or lower extremity orthopedic surgery under spinal anesthesia. We administered remimazolam by target-controlled infusion using the pharmacokinetic model introduced by Schüttler et al. The EEG data were continuously recorded, including the bispectral index (BIS), patient state index (PSI), spectral edge frequency (SEF), and raw EEG signals. The relative beta ratio (RBR), defined as log (spectral power [30-47 Hz]/spectral power [11-20 Hz]), was obtained by analyzing raw EEG. The level of sedation corresponding to each effect-site remimazolam concentration was assessed using the Modified Observer's Assessment of Alertness/Sedation (MOAA/S). The prediction probability (Pk) and Spearman's correlation coefficients (R) were calculated between effect-site remimazolam concentration, MOAA/S, and EEG parameters.
BIS and PSI showed significantly higher Pk for effect-site remimazolam concentration (Pk = 0.76 [0.72-0.79], P < .001 for BIS; Pk = 0.76 [0.73-0.79], P < .001 for PSI) compared to RBR (Pk = 0.71 [0.68-0.74], P < .001) and SEF (Pk = 0.58 [0.53-0.63], P = .002). BIS, PSI, and RBR showed significantly higher correlation coefficients for effect-site remimazolam concentration (R = -0.70 [-0.78 to -0.63], P < .001 for BIS; R = -0.72 [-0.79 to -0.66], P < .001 for PSI; R = -0.61 [-0.69 to -0.54], P < .001 for RBR) compared to SEF (R = -0.22 [-0.36 to -0.08], P = .002). BIS and PSI also had significantly higher Pk and correlation coefficients for MOAA/S (Pk = 0.81 [0.79-0.83], P < .001; R = 0.84 [0.81-0.88], P < .001 for BIS) (Pk = 0.80 [0.78-0.83], P < .001; R = 0.82 [0.78-0.87], P < .001 for PSI) compared to RBR (Pk = 0.74 [0.72-0.77], P < .001; R = 0.72 [0.65-0.78], P < .001) and SEF (Pk = 0.55 [0.50-0.59], P = .041; R = 0.13 [-0.01 to 0.27], P = .067).
BIS, PSI, and RBR showed an acceptable correlation with the effect-site remimazolam concentration and depth of sedation in this study, suggesting that these EEG-derived parameters are potentially reliable hypnotic indicators during remimazolam sedation. BIS and PSI showed superior performance as hypnotic indicators to RBR and SEF in patients receiving target-controlled infusion of remimazolam.",https://pubmed.ncbi.nlm.nih.gov/38051672/
37422414,Effect of sugammadex on processed EEG parameters in patients undergoing robot-assisted radical prostatectomy.,British journal of anaesthesia,2023,"Rubio-Baines I, Honorato-Cia C, Valencia M, Panadero A, Cacho-Asenjo E, Manzanilla O, Alegre M, Nuñez-Cordoba JM, Martinez-Simon A","Sugammadex has been associated with increases in the bispectral index (BIS). We evaluated the effects of sugammadex administration on quantitative electroencephalographic (EEG) and electromyographic (EMG) measures.
We performed a prospective observational study of adult male patients undergoing robot-assisted radical prostatectomy. All patients received a sevoflurane-based general anaesthetic and a continuous infusion of rocuronium, which was reversed with 2 mg kg
Twenty-five patients were included in this study. Compared with baseline, BIS increased at 4-6 min (β coefficient: 3.63; 95% confidence interval [CI]: 2.22-5.04; P<0.001), spectral edge frequency 95 (SEF95) increased at 2-4 min (β coefficient: 0.29; 95% CI: 0.05-0.52; P=0.016) and 4-6 min (β coefficient: 0.71; 95% CI: 0.47-0.94; P<0.001), and EMG increased at 4-6 min (β coefficient: 1.91; 95% CI: 1.00-2.81; P<0.001) after sugammadex administration. Compared with baseline, increased beta power was observed at 2-4 min (β coefficient: 93; 95% CI: 1-185; P=0.046) and 4-6 min (β coefficient: 208; 95% CI: 116-300; P<0.001), and decreased delta power was observed at 4-6 min (β coefficient: -526.72; 95% CI: -778 to -276; P<0.001) after sugammadex administration. Neither SEF95 nor frequency band data analysis adjusted for EMG showed substantial differences. None of the patients showed clinical signs of awakening.
After neuromuscular block reversal with 2 mg kg",https://pubmed.ncbi.nlm.nih.gov/37422414/
37059989,Time-trend analysis of the center frequency of the intrinsic mode function from the Hilbert-Huang transform of electroencephalography during general anesthesia: a retrospective observational study.,BMC anesthesiology,2023,"Obata Y, Yamada T, Akiyama K, Sawa T","Anesthesiologists are required to maintain an optimal depth of anesthesia during general anesthesia, and several electroencephalogram (EEG) processing methods have been developed and approved for clinical use to evaluate anesthesia depth. Recently, the Hilbert-Huang transform (HHT) was introduced to analyze nonlinear and nonstationary data. In this study, we assessed whether the changes in EEG characteristics during general anesthesia that are analyzed by the HHT are useful for monitoring the depth of anesthesia.
This retrospective observational study enrolled patients who underwent propofol anesthesia. Raw EEG signals were obtained from a monitor through a previously developed software application. We developed an HHT analyzer to decompose the EEG signal into six intrinsic mode functions (IMFs) and estimated the instantaneous frequencies (HHT_IF) for each IMF. Changes over time in the raw EEG waves and parameters such as HHT_IF, BIS, spectral edge frequency 95 (SEF95), and electromyogram parameter (EMGlow) were assessed, and a Gaussian process regression model was created to assess the association between BIS and HHT_IF.
We analyzed EEG signals from 30 patients. The beta oscillation frequency range (13-25 Hz) was detected in IMF1 and IMF2 during the awake state, then after loss of consciousness, the frequency decreased and alpha oscillation (8-12 Hz) was detected in IMF2. At the emergence phase, the frequency increased and beta oscillations were detected in IMF1, IMF2, and IMF3. BIS and EMGlow changed significantly during the induction and emergence phases, whereas SEF95 showed a wide variability and no significant changes during the induction phase. The root mean square error between the observed BIS values and the values predicted by a Gaussian process regression model ranged from 4.69 to 9.68.
We applied the HHT to EEG analyses during propofol anesthesia. The instantaneous frequency in IMF1 and IMF2 identified changes in EEG characteristics during induction and emergence from general anesthesia. Moreover, the HHT_IF in IMF2 showed strong associations with BIS and was suitable for depicting the alpha oscillation. Our study suggests that the HHT is useful for monitoring the depth of anesthesia.",https://pubmed.ncbi.nlm.nih.gov/37059989/
36550344,"Evaluation of patient state index, bispectral index, and entropy during drug induced sleep endoscopy with dexmedetomidine.",Journal of clinical monitoring and computing,2023,"Han L, Drover DR, Chen MC, Saxena AR, Eagleman SL, Nekhendzy V, Capasso R","Multiple electroencephalographic (EEG) monitors and their associated EEG markers have been developed to aid in assessing the level of sedation in the operating room. While many studies have assessed the response of these markers to propofol sedation and anesthetic gases, few studies have compared these markers when using dexmedetomidine, an alpha-2 agonist. Fifty-one patients underwent drug induced sleep endoscopy with dexmedetomidine sedation. Continuous EEG was captured using SedLine (Masimo, Inc), and a playback system was used to extract the bispectral index (BIS) (Medtronic Inc), the patient state index (PSI) (Masimo, Inc), the state and response Entropy (GE Healthcare), and calculate the spectral edge frequency 95% (SEF95). Richmond Agitation-Sedation Scale (RASS) scores were assessed continually throughout the procedure and in recovery. We assessed the correlation between EEG markers and constructed ordinal logistic regression models to predict the RASS score and compare EEG markers. All three commercial EEG metrics were significantly associated with the RASS score (p < 0.001 for all metrics) whereas SEF95 alone was insufficient at characterizing dexmedetomidine sedation. PSI and Entropy achieved higher accuracy at predicing deeper levels of sedation as compared to BIS (PSI: 58.3%, Entropy: 58.3%, BIS: 44.4%). Lightening secondary to RASS score assessment is significantly captured by all three commercial EEG metrics (p < 0.001). Commercial EEG monitors can capture changes in the brain state associated with the RASS score during dexmedetomidine sedation. PSI and Entropy were highly correlated and may be better suited for assessing deeper levels of sedation.",https://pubmed.ncbi.nlm.nih.gov/36550344/
