PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
41409261,Effects of Subanesthetic Esketamine on Postoperative Sleep Quality Through EEG Analysis in Breast Cancer Patients: A Randomized Clinical Trial.,"Drug design, development and therapy",2025,"Zhan Y, Zhang Y, Liu Z, Yin Z, Wang D, Xie X, Wang L","Postoperative sleep disturbance (POSD) is prevalent following breast cancer surgery, impairing postoperative recovery. However, effective interventions and underlying mechanisms remain unclear. This study aims to evaluate whether intravenous subanesthetic esketamine improves postoperative sleep quality and its association with electroencephalogram (EEG) frequency band changes in breast cancer patients.
In this randomized, double-blind, placebo-controlled trial, patients undergoing breast cancer surgery received either intravenous esketamine (0.2 mg/kg induction, 0.4 mg/kg/h maintenance) or placebo during anesthesia. Both groups received intraoperative EEG monitoring. The primary outcome was POSD incidence at 24 hours assessed by the Pittsburgh Sleep Quality Index (PSQI). Secondary outcomes included PSQI scores at 72 hours, Self-Rating Anxiety Scale (SAS) and Self-Rating Depression Scale (SDS) scores, Visual Analog Scale (VAS) pain scores, and intraoperative EEG parameters.
POSD incidence was significantly reduced in the esketamine group compared with the control group (27.3% [16/58] vs 51.7% [30/58]; odds ratio, 0.36; 95% CI, 0.16-0.77; P = 0.014). Moreover, the esketamine group demonstrated significantly lower PSQI scores at both 24 hours (median [IQR], 2 [1-5] vs 4 [4-8]; P < 0.001) and 72 hours (1 [0-2.5] vs 3.5 [2.75-5]; P < 0.001). The esketamine group exhibited significantly higher intraoperative gamma-band relative power spectral density (mean [SD], 0.74 [0.25] vs 0.52 [0.18]; P < 0.001), which was independently associated with reduced POSD risk in multivariate analysis (odds ratio, 0.63; 95% CI, 0.40-0.97; P = 0.039).
Subanesthetic esketamine significantly reduced the incidence of POSD and lowered PSQI scores. Importantly, esketamine was associated with enhanced intraoperative gamma-band EEG activity, which was independently associated with reduced POSD risk, suggesting that modulation of specific cortical oscillations may underlie its sleep-enhancing effects.
Chinese Clinical Trial Registry Identifier: ChiCTR2400092257.",https://pubmed.ncbi.nlm.nih.gov/41409261/
41382202,A methodological guideline for consciousness assessment via neural electrophysiological activity.,Military Medical Research,2025,"Ping AA, Guan LZ, Wang Y, Yang S, Yang C, Hu XQ, Tu YH, Chen H, Li WG, Li XL","Physiological, pharmacological, and pathological alterations of consciousness provide critical windows into its neural substrates. Given the inherent complexity and multidimensionality of consciousness, defining quantitative, dynamic signatures of neural activity, and translating them into clinically applicable tools remains challenge. This study aimed to build an electroencephalography (EEG)-based methodological guideline for clinical consciousness assessment.
EEG signals were systematically categorized across periodic and aperiodic activity, connectivity and network topology, spatiotemporal dynamics, self-organized criticality, and transcranial magnetic stimulation (TMS)-evoked responses. These biomarkers were mapped onto a conceptual framework of consciousness, comprising wakefulness and internal/external awareness, based on their validation across clinical conditions. The discriminative efficacy of various biomarkers was then evaluated across 4 independent datasets.
Integrated EEG features each captured distinct yet complementary dimensions of consciousness, supporting a unified neurophysiological architecture underlying diverse alterations of consciousness. Spectral power and peak frequency tracked the loss of consciousness during propofol anesthesia and sleep. Steeper aperiodic slopes, loss of frontoparietal connectivity, disrupted small-world organization, and reduced effective dimensionality were particularly effective in distinguishing minimally conscious state (MCS) from unresponsive wakefulness syndrome (UWS). Additionally, spatiotemporal patterns exhibited consciousness-specific alterations, with both pharmacological and pathological alterations influencing specific microstate dynamics.
Synthesizing integrated neural dynamics and multidimensional consciousness, this guideline establishes both methodological and theoretical foundations for translating neurophysiological biomarkers into clinical applications. While this work advances both conceptual clarity and practical methodology, large-scale validation across expanded clinical cohorts, experimental models, and multimodal platforms is essential to fully establish causal linkages and translational utility.",https://pubmed.ncbi.nlm.nih.gov/41382202/
41381640,Chewing modulates theta oscillation and functional connectivity of the frontocentral cortex in attention and working memory.,Scientific reports,2025,"Espinoza S, Cáceres S, Salinas M, Moraga-Espinoza D, Morreal-Ortega L, El-Deredy W","There is evidence that tooth loss and reduced masticatory function are correlated with cognitive decline. We investigated cortical dynamics during attention and working memory tasks before and after self-paced chewing. Thirty healthy adults performed a visuospatial two-back task (2-Back) and visual oddball task (VO) under a 2x2 factorial design: chewing (one minute prior to the tasks) vs. no-chewing and with vs. without local anesthesia. Chewing improved behavioral measures in the 2-Back and the VO tasks. Frontocentral theta power and coherence increased post-chewing in both tasks, indicating enhanced neural synchronization. Theta frequency correlated with chewing frequency in the 2-Back test only, and early sensory P1-N1 complex of the ERP was increased post-chewing, indicating that chewing entrains and modulates task-specific theta activity and functional connectivity, possibly via a Locus Coeruleus - Thalamic - Cortical loop, tuning cognitive processing. These findings underscore the potential of masticatory activity in supporting cognitive health and suggest implications for populations with compromised oral function.",https://pubmed.ncbi.nlm.nih.gov/41381640/
41359705,SleepISI: A Neuromorphic Time-Domain EEG Classification Framework Using Inter-Spike Intervals From AdEx Encoding of C4-A1 Signals.,IEEE journal of biomedical and health informatics,2025,"V A, R V, Sreedharan SE, S K, Kailath BJ","Accurate sleep stage classification is vital in ICU (neuro-ICU) for assessing consciousness, monitoring sedation, and informing treatment strategies. Most automated approaches rely on frequency-domain analysis and deep neural networks-requiring substantial preprocessing and computation, which limits their suitability for real-time deployment in hardware-constrained ICU environments. This paper presents SleepISI, a neuromorphic, preprocessing-free, time-domain framework for sleep staging using single-channel (C4-A1) raw EEG signals. The signal is encoded into spike trains via a low-power Adaptive Exponential Integrate-and-Fire (AdEx) neuron model, where inter-spike intervals (ISIs) are inversely proportional to signal amplitude. Ten ISI-based features-mean, median, Q1, Q3, IQR, ZCR, CSDM $_{\delta _{\rm mean}}$ and CSDM$_{\text{activity}}$, CSDM$_{\text{mobility}}$, CSDM$_{\text{complexity}}$ - are extracted over fixed 10 s windows and 30 s values were evaluated by aggregating three successive 10 s values. Feature relevance is verified via the Kruskal-Wallis test and classification is performed through a four-level hierarchical Random Forest model to differentiate Wake, REM and Non-REM stages (S1, S2, SWS). The proposed system achieves 86.23% accuracy on the CAP database, 82.13% on the SleepEDF-20 database, and 91.87% on the ISRUC-S3 database using a single EEG channel and no preprocessing. FPGA/45-nm ASIC prototypes confirm real-time feasibility at 70.77 $\mu$W. SleepISI offers a compact, interpretable, and energy-efficient solution for continuous EEG-based sleep monitoring in ICUs and resource-constrained healthcare settings.",https://pubmed.ncbi.nlm.nih.gov/41359705/
41359022,Effect of processed electroencephalography-guided anesthesia on postoperative delirium: an updated systematic review and meta-analysis.,"International journal of surgery (London, England)",2025,"Cao L, Chen Q, Xiang Y, Wu Z, Zeng Z, Chen F, Yang M, Yang G, Li H","Postoperative delirium (POD) is a common complication following surgery, associated with extended hospital stays, cognitive decline, and increased mortality, yet effective pharmacological prevention remains elusive. Processed electroencephalography (p-EEG) guided general anesthesia is designed to reduce excessive neural suppression linked to POD development. However, conflicting evidence exists due to variations in devices and regional practices.
We systematically searched Medline, Embase, and the Cochrane Central Register of Controlled Trials from database inception to January 2025, randomized controlled trial (RCT) comparing p-EEG guided general anesthesia with standard care in adult surgical patients. Statistical analysis employed random-effects models calculated risk ratios (RR) and mean differences (MD) with 95% confidence intervals (CIs). The primary outcome was POD incidence.
Twelve RCTs involving 4523 surgical patients were included. p-EEG guided general anesthesia reduced the incidence of POD compared with control group (RR 0.81, 95% CI 0.69-0.95, I2 = 46%), with pronounced benefits in elderly patients (≥60 years, RR 0.83, 95% CI 0.69-0.99) and non-cardiac surgeries (RR 0.78, 95% CI 0.64-0.95). Regional heterogeneity was significant: European and East Asian/Australasian trials demonstrated efficacy, whereas North American studies showed no benefit. In addition, p-EEG guided general anesthesia reduced postoperative cognitive dysfunction (RR 0.66, 95% CI 0.49-0.89), shortened hospital stays (MD -0.90 days, 95% CI -1.60 to -0.20), and lowered vasopressor requirements (RR 0.73, 95% CI 0.64-0.83). Mortality did not differ between groups.
p-EEG guided general anesthesia demonstrates reduces POD incidence and associated complications, especially in elderly patients and non-cardiac surgeries. However, the effectiveness may vary due to differences in practice, anesthetic protocols, and cultural factors. Our findings support the implementation of tailored neuromonitoring in high-risk populations.",https://pubmed.ncbi.nlm.nih.gov/41359022/
41337162,Electroencephalographic Changes During General Anesthesia in Patients With a History of Chemotherapy.,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2025,"Drudi C, Guerra Londono JJ, Corrales G, Gottumukkala V, Meyer L, Brown EN, Pablo Cata J, Barbieri R","""Chemo-brain"" is a term used to describe a collection of cognitive impairments that arise after chemotherapy and have been linked to neurophysiological changes that might increase sensitivity to anesthetics. Assessing the effect of these changes is very important for optimizing EEG-guided anesthesia in the chemotherapy-exposed subpopulation.In this work, the effects of chemotherapy on electroencephalographic (EEG) activity during general anesthesia (GA) were studied. A total of 31 patients were enrolled in the study: 15 with a history of chemotherapy and 16 controls. Their EEG signals were recorded during GA. Patients with prior chemotherapy exposure exhibited significantly lower EEG power in the alpha (8-12 Hz), beta (12-25 Hz) and gamma (25-40 Hz) frequency bands compared to the control group. These findings suggest that chemotherapy-exposed patients may require tailored anesthetic strategies to improve outcomes. This work highlights the need for additional research focused on studying the efficacy of standard EEG-guided anesthesia protocols for patients suffering from ""chemobrain"" and evaluating the need for treatment personalization.Clinical relevance- EEG-guided anesthesia relies on EEG frequency band powers. The reduced power in the alpha, beta, and gamma bands observed among chemotherapy-exposed patients suggests the need for personalized anesthetic management to prevent excessive doses and related complications.",https://pubmed.ncbi.nlm.nih.gov/41337162/
41336760,Exploratory Analysis and Modeling of EEG Spectral Characteristics and Treatment Factors in ECT Patients.,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,2025,"Orguc S, Breault MS, Kang GH, Aregawi M, Horvath R, Henry M, Brown EN","Electroconvulsive therapy (ECT) is an effective treatment for individuals with treatment-resistant depression. It involves applying external electrical stimulation to the brain in patients under general anesthesia to induce ictal activity followed by postictal activity which are observable on an electroencephalogram (EEG). Many factors influence the overall therapeutic outcome of ECT. In this paper, we use patient and treatment information along with EEG data from six patients undergoing ECT to explore the impact that these factors have on patient outcomes. We observed distinct spectral differences in the EEG across four distinctly defined phases of the treatment: baseline, pre-ECT, ECT, and post-ECT. Based on these insights, we developed two regression models to predict ictal and postictal durations as outputs that are proxies for patient outcomes. These models incorporate patient and treatment features alongside EEG spectral data to estimate target outputs. Our exploratory analysis highlights ECT-related features that may influence both immediate and long-term treatment outcomes.",https://pubmed.ncbi.nlm.nih.gov/41336760/
41327037,The impact of intraoperative esketamine infusion on postoperative sleep in patients undergoing general surgery.,BMC anesthesiology,2025,"Zhang M, Wang Z, Cheng H, Gao D, Cui L, Zhang J, Zhang R, Xu J, Ji Q","Major abdominal surgery frequently induces circadian sleep-wake disturbances, characterized by increased daytime rapid eye movement (REM) sleep and prolonged nocturnal wakefulness. This study investigated the effects of perioperative continuous esketamine infusion (0.3 mg/kg/h) on postoperative sleep disturbance in patients under general anesthesia. Intraoperative electroencephalography (EEG) monitoring was implemented with focused analysis of relative wavelength frequencies.
. Patients undergoing surgery received a continuous intraoperative esketamine infusion at a dose of 0.3 mg/kg/h. Concurrent electroencephalography (EEG)monitoring was performed, with the analysis specifically focusing on relative power percentages of the EEG signal.Preoperatively, levels of melatonin (quantified using mass spectrometry), Interleukin-6 (IL-6), and C-Reactive Protein (CRP)were measured.Postoperative sleep quality was then assessed on days 1 and 3 using the Athens Insomnia Scale (AIS), where a score > 6 was defined as sleep disturbance.
The esketamine group exhibited significantly lower rates of sleep disturbance on postoperative day 1 (37/75 [49.3%] vs. 19/75 [25.3%];P = 0.002) and day 3 (27/75 [36.0%] vs. 14/75 [18.7%];P = 0.017). Significant intergroup differences in acute postoperative pain were observed. The EEG analysis demonstrated that the slow-wave activity composite index (PCI) serves as a robust predictor for postoperative sleep disturbance risk(OR = 0.25, 95% CI:0.139-0.479;P < 0.001).Multivariate logistic regression identified independent predictors of postoperative sleep disturbance (PSD): Esketamine administration (OR 0.274; 95% CI 0.088-0.854);Preoperative melatonin levels (per-unit increase: OR 1.039; 95% CI 1.013-1.065);Preoperative HADS-A anxiety score (OR 1.396; 95% CI 1.075-1.813);preoperative IL-6 levels (OR 1.274; 95% CI 1.025-1.583);Postoperative pain score (OR 2.340; 95% CI 1.483-3.692);PC1 (OR 0.25, 95% CI: 0.139-0.479).
Perioperative esketamine administration significantly reduces postoperative sleep disturbance (PSD) incidence and early postoperative pain severity. Independent risk factors for PSD include preoperative melatonin deficiency, anxiety symptoms (HADS-A), preoperative IL-6 elevation, and acute postoperative pain. Crucially, the slow-wave activity composite index (PCI)-reflecting esketamine-induced prefrontal delta synchronization (δ/α ratio + Delta power)-emerges as a robust predictor of PSD risk (OR = 0.25, 95% CI: 0.139-0.479;P < 0.001).
ChiCTR Trial Registration Number (TRN): ChiCTR2400092868 Registration date: 25 November 2024.",https://pubmed.ncbi.nlm.nih.gov/41327037/
41308542,Intraoperative burst suppression and emergence delirium in pediatric: A prospective observational study.,Journal of clinical anesthesia,2026,"Xu Q, Zhang J, Wang F, Gao Z, Li L, Nie X, Li S","Emergence delirium (ED), a common postoperative neurological disorder in children, is characterized by disturbances in consciousness, attention, disorientation, and perceptual changes. Intraoperative burst suppression has been associated with postoperative delirium in adults, and its relationship with emergence delirium in children remains unclear and controversial.
This investigation was conducted at Beijing Children's Hospital, Capital Medical University, from January 2022 to January 2023. The study incorporated children aged 6 months to 9 years who were undergoing general anesthesia with electroencephalography (EEG) monitoring. Intraoperative processed EEG and the incidence of burst suppression were recorded. Postoperative delirium was evaluated using the Pediatric Anesthesia Emergence Delirium Scale. A score of 10 points or higher on this scale was used as an indicator of the presence of emergence delirium.
Among the 207 children enrolled, the incidence of emergence delirium was 43 % in the set of children with burst suppression, whereas it was only 7 % in the non-burst suppression set. Binary logistic regression analysis pinpointed two distinct risk factors for the emergence of delirium. These were the agent used for maintenance of anesthesia and intraoperative burst suppression. Children maintained under intravenous propofol for maintenance of anesthesia experienced 57 % lower incidence of emergence delirium than those maintained under sevoflurance for anesthesia maintenance. Furthermore, children with burst suppression were eight times more likely to develop emergence delirium, according to intraoperative processed EEG monitoring.
This study demonstrated a notable association between intraoperative burst suppression and the incidence of postoperative emergence delirium. These findings suggest that processed EEG-based monitoring and tailored anesthesia strategies may help prevent emergence delirium and other unfavorable outcomes in pediatric surgical patients.",https://pubmed.ncbi.nlm.nih.gov/41308542/
41271650,Neuromonitoring Techniques in ECMO: A Critical Analysis and Implications for Nursing Practice.,Critical care nursing quarterly,,"Mones A, Ventre M, Trapin I, Cosmai S, Lopane D, Cattani D, Chiari C, Mancin S, Mazzoleni B","Extracorporeal membrane oxygenation (ECMO) is a critical life-support therapy for patients with severe cardiac and/or respiratory failure, but it carries a significant risk of neurological complications. This narrative review evaluates neuromonitoring techniques, including electroencephalography, near-infrared spectroscopy, transcranial Doppler, somatosensory evoked potentials, and pupillometry, highlighting their clinical utility, limitations, and relevance for nursing practice. Findings indicate that a multimodal neuromonitoring approach improves early detection and management of neurological deterioration, ultimately enhancing patient outcomes. Standardized protocols and specialized nursing training are essential to optimizing neuromonitoring in ECMO patients.",https://pubmed.ncbi.nlm.nih.gov/41271650/
