PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
41259555,Clinical performance of posterior resin composite restorations bonded with universal adhesive system using three different application modes: a 26-month randomized clinical trial.,Journal of applied oral science : revista FOB,2025,"Mendonça TS, Carvalho AA, Zago JKM, Barata TJE, Torres ÉM, Freitas GC, Lopes LG","This study aimed to evaluate the clinical performance of posterior resin composite restorations (Class I and II), bonded with a universal adhesive using three application modes over 26 months, comparing the adapted FDI and USPHS criteria.
In total, 138 Class I and II cavities were restored using Scotchbond Universal adhesive (3M ESPE) in three application modes: etch-and-rinse (ER); selective enamel etch (SEE), and self-etch (SE). All cavities were restored with FiltekTM Supreme composite resin (3M ESPE). The restorations were evaluated by two trained and calibrated evaluators using FDI and adapted USPHS criteria at baseline (12.02±5.68 days) and after 26 (± 2.36) months. The obtained data were subjected to statistical analysis between the groups using the Friedman and Wilcoxon test for intra-group analysis and the McNemar test for comparisons between FDI and USPHS criteria (α=0.05).
No statistically significant differences were observed between the ER, SEE, and SE groups after 26 months, except for marginal discoloration between the ER and SE groups (p≤0.05).
Class I and II resin composite restorations performed with Scotchbond Universal adhesive using ER, SEE, and SE modes showed acceptable clinical performance over a 26-month evaluation period. Moreover, the adapted FDI and adapted USPHS criteria yielded comparable results. Brazilian Clinical Trials Registry (Rebec) - RBR-9p3hdp.",https://pubmed.ncbi.nlm.nih.gov/41259555/
41092140,A randomized prospective clinical study evaluating the effectiveness of the Beautibond Xtreme adhesive system using different bonding techniques in class I and II restorations: one-year results.,Journal of applied oral science : revista FOB,2025,"Raucci Neto W, Barbosa AFS, Baltazar AF, Pereira LF, Silva Sousa YTC, Messias DCF, Araujo TSB","This randomized, parallel-group clinical trial aimed to evaluate the one-year clinical performance of the Beautibond Xtreme adhesive system (Shofu Inc., Kyoto, Japan) applied with different bonding strategies in Class I and Class II posterior restorations.
A total of 22 patients (14 female and 8 male, aged ≥18 years) requiring restorative treatment provided 152 teeth with Class I or Class II carious lesions or defective restorations. Restorations were randomly assigned to six groups, including two control groups (Class I and II using the total-etch technique) and four test groups (Class I and II using either the self-etch technique or selective enamel etching). All restorations were performed using Beautibond Xtreme adhesive combined with Beautifill LS composite resin. Clinical performance was assessed at baseline, six months, and one year using modified United States Public Health Service (USPHS) criteria, including anatomic form, marginal adaptation, marginal discoloration, color match, surface texture, secondary caries, postoperative sensitivity, and retention. Randomization was performed with a computer-generated sequence, and two calibrated, blinded examiners (Kappa = 0.84) conducted all evaluations.
No significant changes were observed in anatomic form, color match, surface texture, secondary caries, postoperative sensitivity, or retention over time in any group (p>0.05). However, restorations performed using the self-etch technique showed significant deterioration in marginal adaptation and marginal discoloration from baseline to six months and one year (p<0.05). Significant differences were also observed when comparing these restorations to the total-etch and selective enamel etching groups (p<0.05).
The Beautibond Xtreme adhesive system demonstrated better clinical performance when applied with total-etch or selective enamel etching techniques compared to the self-etch mode for both Class I and Class II restorations after one year of follow-up.",https://pubmed.ncbi.nlm.nih.gov/41092140/
40773496,Effects of Er: YAG laser and acid etching on bond strength of clear aligner attachments to fluorotic enamel.,PloS one,2025,"Xia R, Lei J, Luo M, Xiao Y","There is a lack of research on the bonding ability of attachments to fluorosis enamel. This study evaluates Er: YAG laser-assisted acid etching as a potential optimization protocol.
Twenty healthy teeth and ninety fluorotic teeth (Thylstrup-Fejerskov Index = 4) were divided into a control group (healthy enamel + acid etching) and a fluorotic group (acid etching 30/60/90 seconds vs. Er: YAG laser + acid etching). The enamel surface was analyzed using scanning electron microscopy, and the shear bond strength (SBS) of each group (n = 10/group) was tested.
Attachments exhibited higher SBS than brackets (P < 0.01). Laser-acid etching enhanced SBS compared to acid etching alone (P < 0.01). Laser-treated surfaces exhibited predominantly mixed fracture and resin cohesion fractures, in contrast to adhesive interface fractures and mixed fractures in the acid-only groups.
Er: YAG laser (100mJ/30 Hz) with 60 seconds acid etching achieves excellent bonding for fluorotic enamel attachments, restoring adhesion to healthy enamel levels while preventing over-etching damage. This protocol shows clinical potential for bonding fluorotic enamel.",https://pubmed.ncbi.nlm.nih.gov/40773496/
40678387,Effect of Universal Adhesive Etching Mode on Shear Bond Strength of Pulp Capping Materials to Deep Dentin.,BioMed research international,2025,"Amirifar S, Tohidkhah S, Sheikh-Al-Eslamian SM, Abbasi M, Farshad F, Ahmadi E",,https://pubmed.ncbi.nlm.nih.gov/40678387/
40439205,Effectiveness of Self-etching Adhesive Only Versus in Combination with Gluma Desensitizer for Preventing Post-composite Sensitivity - A Prospective Study.,Indian journal of dental research : official publication of Indian Society for Dental Research,2025,"Rath H, Mahapatra S, Narayanan SP","An increase in the incidence of postoperative sensitivity following composite restorations has become an everyday clinical problem. The aim of this study was to evaluate and compare the clinical effectiveness of a self-etching adhesive in combination with a dentin desensitizer (Gluma desensitizer), to a self-etching adhesive only, in preventing post-composite sensitivity immediately and over 30 days following a single topical application.
This clinical trial included 112 patients (206 teeth), who were randomized to receive self-etching adhesive in combination with Gluma desensitizer or a self-etching adhesive only. The included teeth were tested for tactile, air blast and cold stimuli, following which patients were asked to rate their sensitivity on an 11-point Numeric Rating Scale (NRS). The subjects were then assessed for post-composite sensitivity immediately after, as well as 1 week and 1 month following the treatment. Descriptive statistics were compared using t-test and Chi-square test. Intergroup comparisons of change in NRS scores to various stimuli were compared using the Mann-Whitney U test.
The baseline comparison of NRS scores to air, water and tactile stimuli did not reveal any statistically significant differences. The change in NRS scores post air blast, 1 week and 1 month, after the treatment for sensitivity, was observed to be significantly higher in the Gluma group compared to self-etching adhesive (P = 0.001).
Subjects belonging to the Gluma desensitizer group reported a statistically significant reduction in postoperative sensitivity to air blast stimuli, following composite restoration, at both 1 week and 1 month follow-up.",https://pubmed.ncbi.nlm.nih.gov/40439205/
40255479,The effect of surface treatments on the bond strength of polyetheretherketone posts: a systematic review protocol.,F1000Research,2024,"Boukhris H, Ben Hadj Khalifa A, Hajjami H, Boudegga Ben Youssef S","Polyetheretherketone (PEEK) is widely used in the biomedical field due to its outstanding biological and mechanical properties. Originally employed as a temporary abutment in implantology, recent research has expanded its indications for more definitive applications, such as frameworks and dental post and core. However, PEEK's inert nature and low surface energy pose challenges for adhesion, necessitating surface modifications. Various physical and chemical modification techniques, including acid etching (e.g., 98% sulfuric acid), sandblasting with alumina oxide (Al₂O₃), plasma treatment, laser irradiation, silanization, and air abrasion with silica-coated particles, have been proposed to enhance PEEK's bonding performance. Despite numerous clinical investigations, standardized protocols for surface treatment remain lacking. This systematic review aims to assess the impact of surface treatments on the bonding performance of PEEK posts.
A detailed search of the literature will be conducted across several databases including PubMed, Scopus and clinical trial registries. Additional databases such as Cochrane Central, EMBASE, Web of Science and EBSCO will also be included. The search strategy will target controlled randomized studies and non-randomized clinical trials evaluating the impact of surface treatments on PEEK post adhesion strength. The Newcastle-Ottawa Scale (NOS) will be used to assess bias in non-randomized studies, while the Cochrane Risk of Bias (ROB II) tool will be employed for evaluating randomized controlled trials. Data extraction will focus on study design, treatment methods, outcomes and results.This systematic review protocol will adhere to the guidelines for systematic reviews outlined in the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA).
The discussion will explore the implications of findings on clinical practice, highlighting the importance of enhancing PEEK's bioactivity and surface energy to improve bonding efficacy in dental procedures. Moreover, it will suggest areas for future research to advance dental materials science, aiming to optimize the utilization of PEEK in dental applications.
PROSPERO: CRD42024529783 (Registered on 08/04/2024).",https://pubmed.ncbi.nlm.nih.gov/40255479/
40156530,Effect of Selective Dentine Pre-Treatment with Butane Tetracarboxylic Acid on Composite-Dentine Bond.,Indian journal of dental research : official publication of Indian Society for Dental Research,2024,"Sharma N, Susila A, Veronica AK, Fiona RJ, Sai S, Anguswamy S","Composites are prone to time-dependent bond degradation. Many measures have been taken to stabilize the bond.
This in vitro study aims to evaluate the effect of pretreatment with 1,2,3,4-Butane Tetracarboxylic acid (BTCA) on the micro-tensile bond strength (µTBS) of composite resin to dentine and to compare it with the pretreatment using 2% chlorhexidine (CHX).
Permanent molars (40) extracted for periodontal reasons were selected. Dentine surfaces were exposed using a diamond bur, preconditioned with BTCA for the test group (SIGMA-ALDRICH) and with CHX for the control group, followed by the application of self-etch adhesive (GC G-Premio bond) and composite restoration (GC Solare X). Each group was subdivided to be tested as: Group 1A: after 24 hours with BTCA; Group 1B: after 1 month with BTCA; Group 2A: after 24 hours with CHX; Group 2B: after 1 month with CHX. The µTBS was tested using a universal testing machine. The mode of failure was determined using a stereomicroscope and a scanning electron microscope (SEM).
BTCA pretreatment was able to preserve the bond slightly better than the control group, though not statistically significant either at 24 hours (P = 0.492) or 1 month (P = 0.181). There was no significant reduction in the µTBS between immediate testing and 1-month storage for both groups (P = 0.213 for acid; P = 0.914 for CHX). The mode of failure was predominantly cohesive for both groups, with fewer adhesive failures.
BTCA pre-conditioning is capable of preserving the dentin-composite bond as efficiently as CHX.",https://pubmed.ncbi.nlm.nih.gov/40156530/
40036843,Preliminary,Pediatric dentistry,2024,"Ali SAN, Almutairi HH, Alharbi AN, Alharbi H",,https://pubmed.ncbi.nlm.nih.gov/40036843/
39943700,"No-Prep Zirconia Cantilever Resin-Bonded Fixed Dental Prostheses: A Noninvasive, Simple Approach to Replacing a Single Missing Tooth.",Journal of esthetic and restorative dentistry : official publication of the American Academy of Esthetic Dentistry ... [et al.],2025,Mainjot AKJ,"To introduce no-prep zirconia cantilever resin-bonded fixed dental prostheses (Z-RBFDPs) as a noninvasive and simple approach to replacing individual anterior and posterior teeth.
Sixteen no-prep Z-RBFDPs were placed in 11 patients with a single missing tooth (15 lateral incisors, 1 canine, and 1 premolar); nine exhibited bruxism, and four used a nightguard. Bridges were bonded using a rubber dam and Panavia V5 resin cement after grit-blasting zirconia, etching the enamel (n = 13) or Vita Enamic palatal veneer (n = 3), and applying an MDP-based primer. The survival rate was 100% after a mean follow-up of 3.0 ± 2.6 years (range: 1 month-9.5 years). An Z-RBFDP on an upper canine showed debonding after 2 years, and the bonding procedure was successfully repeated. Patient-reported outcomes were positive. Key considerations included restoration design, material selection, bonding procedures, and multidisciplinary soft tissue management. An innovative 3D-printed resin guide was introduced to ensure accurate bridge positioning during the bonding procedure, and the simple orthodontic extrusion technique was used to manage the limited occlusal space.
This case series provides proof of principle for no-prep Z-RBFDPs, demonstrating high survival and success rates, even in the presence of known risk factors such as bruxism and unfavorable occlusal relationships.
No-prep Z-RBFDPs offer a promising, noninvasive, cost-effective, and straightforward alternative to dental implants for single-tooth replacement. They effectively avoid related complications such as infraposition and peri-implantitis. Further research is required to validate these preliminary findings, particularly for posterior applications. Treatment choices should increasingly align with the patient's preference for noninvasive procedures that prioritize tooth tissue preservation and avoid surgical interventions, as demonstrated in this case series.",https://pubmed.ncbi.nlm.nih.gov/39943700/
39813483,Bond strength to eroded dentin as per chlorhexidine use for controlling erosive wear or interface aging: an 18-month assay.,Brazilian oral research,2025,"Farias-Neto AM, Landmayer K, Liberatti GA, Shimokawa CAK, Wang L, Honório HM, Matos AB, Francisconi-Dos-Rios LF","The aim of this study was to assess the effect of a chlorhexidine digluconate solution (CHX) applied as an antiproteolytic agent for controlling erosive tooth wear or as part of the adhesive treatment on long-term bond strength to eroded dentin. Dentin specimens were abraded with a 600-grit silicon carbide (SiC) paper for 1 min (sound dentin - S), subsequently treated with 2% CHX for 1 min (with excess removed, followed by a 6-hour rest), and eroded by exposure to Coca-Cola for 5 min, three times a day, for 5 days (CHX-treated and eroded dentin - CHXE), or only eroded (eroded dentin - E). The specimens were acid-etched (15 s), rinsed (30 s), dried (15 s), and rehydrated with 1.5 μL of distilled water for 1 min, with excess removed (control - S.C/CHXE.C/E.C) or 2% CHX (S.CHX/CHXE.CHX/E.CHX). Adper Single Bond 2 was scrubbed twice on the surface for 15 s each and then light-cured for 10 s, and resin composite cores were built up. Specimens were sectioned into beams and microtensile bond strength was tested (μTBS; 0.5 mm/min) immediately or after 18-month aging. Failure modes were analyzed using a digital microscope. Data (μTBS/MPa) were analyzed by three-way ANOVA, followed by Tukey's test (α = 0.05). μTBS to E and CHXE, irrespective of the rehydration solution and aging period, were equivalent to each other and lower than that to S. CHX as the rehydration solution reduced immediate and long-term µTBS to S. Aging reduced μTBS. By controlling tooth wear or interface aging, CHX could not influence long-term bonding to eroded dentin.",https://pubmed.ncbi.nlm.nih.gov/39813483/
