PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
41233105,Pediatric Peripheral Nerve Catheters: Evolving Practice Beyond the Operating Room (OR).,Anesthesiology clinics,2025,"Kattail D, Alrayashi W, Hagen JG","Continuous peripheral nerve blocks (CPNBs) offer safe and effective analgesia for pediatric patients in both inpatient and ambulatory settings. Large datasets report a low complication rate (∼0.04%) and no permanent neurologic injuries. With proper patient selection, education, and follow-up, CPNBs can reduce opioid use and enhance recovery. Recent evidence supports its use in patients with traumatic injuries and coagulation concerns with proper precautions. Advances in dosing, infection prevention, and the use of remote patient monitoring further improve safety. Ongoing research and infrastructure investment are key to broader adoption and optimized outcomes.",https://pubmed.ncbi.nlm.nih.gov/41233105/
41224431,The Current Use of Artificial Intelligence in Anesthesiology.,Advances in anesthesia,2025,"Feldheim TV, Brennan M, Tighe P","Artificial intelligence (AI) applications are increasingly being used in areas of medicine such as radiology. However, within anesthesiology, there is not widespread use of AI applications at this time, though it has the potential to have a profound impact. Many applications of AI, including machine learning, deep learning, and natural language processing, are being used to create applications to enhance patient monitoring, optimize drug administration, improve decision-making, and predict postoperative complications.",https://pubmed.ncbi.nlm.nih.gov/41224431/
41034776,Comparison of outcomes between total intravenous (propofol and remifentanil) and inhalation (isoflurane) anesthesia in women undergoing abdominal myomectomy: a randomized controlled trial.,BMC anesthesiology,2025,"Pouya K, Vejdani R, Taheri M, Marandi PH, Aliyar F, Hakimi P, Azizi H","The study aimed to compare anesthesia maintenance using total intravenous anesthesia (TIVA) and inhalation anesthesia (IA) and investigating their effects on bleeding volume, intraoperative hemodynamic changes, and postoperative complications in women patients undergoing abdominal myomectomy.
A double-blind randomized controlled trial was conducted on patients undergoing abdominal myomectomy at a large non-university hospital in northwest Iran in 2023. A total of 60 eligible patients were randomly assigned to two groups of TIVA (n = 30) and IA (n = 30) anesthesia methods. The study groups' allocation was blinded to the anesthesiology provider and she was responsible for anesthesia and patient monitoring. The study outcomes were hemodynamic changes, bleeding during the surgery, anesthesia time, hospitalization, and postoperative complications between the study groups.
There were no significant differences in surgical indications, myoma size, hemoglobin levels, or clinical and obstetric characteristics before surgery between the two study groups (p > 0.05). The average blood loss (201.8 vs. 391.0 ml; P = 0.001), postoperative hemoglobin levels (11.6 vs. 10.5; P = 0.005), anesthesia times (100.6 vs. 114.3 min; P = 0.003), and hospitalization days (2.06 vs. 2.36; P = 0.005) showed statistically significant differences between the TIVA and IA groups, respectively. Mean arterial pressure (MAP) and heart rate values were significantly higher in the IA group compared to the TIVA group (P < 0.05). No muscle stiffness, dizziness, or respiratory depression were observed after surgery in either study group. The proportion of shivering in the TIVA and IA groups was 16.7% and 43.3%, respectively, indicating a significant statistical difference (P = 0.024). The proportion of optimal surgeon performance was reported to be higher in the TIVA group compared to the IA group (P = 0.014).
According to the findings of this study, the use of the TIVA method compared to IA during the maintenance of general anesthesia was linked to a reduction in intraoperative bleeding and transfusion requirements, as well as increased optimal surgeon performance in patients undergoing abdominal myomectomy. Furthermore, patients in the TIVA group experienced fewer complications during and after surgery, along with a shorter hospital stay.
The study protocol was retrospectively registered and confirmed in the Iranian Registry of Clinical Trials under the number (IRCT20220930056059N1). Registration date: 2022-11-13. Expected recruitment start date: 2022-11-11.",https://pubmed.ncbi.nlm.nih.gov/41034776/
40926574,Real-World Safety of Esketamine Nasal Spray: A Comprehensive Analysis Almost 5 Years After First Approval.,The American journal of psychiatry,2025,"Sanacora G, Ahmed M, Brown B, Cabrera P, Doherty T, Himedan M, Kern DM, Lim L, Lopena O, Naranjo RR, Nuamah I, Sarayani A, Turkoz I, Bowrey HE","The objective of this study was to comprehensively examine the real-world safety of esketamine using 58 months of postapproval data in the United States.
U.S. safety data from patient monitoring forms submitted to the esketamine Risk Evaluation and Mitigation Strategy (REMS) program and reports submitted to the Janssen U.S. Global Medical Safety (US-GMS) database were evaluated (March 5, 2019, to January 5, 2024). Patient characteristics, use and dosage patterns, adverse events of interest (actively solicited reports of sedation, dissociation, and increased blood pressure), and serious adverse events following esketamine administration were described. The incidence of suicidality and drug abuse/misuse was also evaluated.
Most patients were 26-55 years of age (64.3%) and female (61.1%). A total of 1,486,213 outpatient treatment sessions were completed by 58,483 patients who had at least one esketamine treatment session. Sedation, dissociation, and increased blood pressure were reported in 34.7%, 41.0%, and 0.9% of sessions, respectively. Serious adverse events were reported in <0.1% and 0.18% of treatment sessions in REMS and US-GMS, respectively; suicide rates were lower than background rates; and 210 incidences of all-cause abuse/misuse were reported.
Analysis of almost 5 years of real-world use of esketamine in the United States remains consistent with the established safety profile from clinical studies and current product labeling. No new safety signals were identified.",https://pubmed.ncbi.nlm.nih.gov/40926574/
40814097,Impact of oxygen and carbon dioxide levels on mortality in moderate to severe traumatic brain injury: a systematic review and meta-analysis.,"Critical care (London, England)",2025,"Atkin-Jones T, Solorzano-Aldana MC, Rezk A, Rizk AA, Lele AV, Englesakis M, Zeiler FA, Chowdhury T","Traumatic brain injury (TBI) remains a leading cause of morbidity and mortality worldwide. Secondary brain insults related to oxygenation and ventilation may affect outcomes in this high-risk population. The aim of this study was to perform a comprehensive review examining the relationship between oxygen and carbon dioxide thresholds and mortality to guide clinical care.
Eleven databases, including: MEDLINE, MEDLINE In-Process, Embase, the Cochrane Central Register of Controlled Trials, the Cochrane Database of Systematic Reviews, CINAHL, APA PsycINFO, Web of Science, Biosys, Scopus, and the Global Index Medicus, were systematically searched from inception to October 23, 2024. Included studies reported on adults (≥18 years) with moderate to severe TBI (msTBI) (Glasgow Coma Scale <13 or Head Abbreviated Injury Scale ≥3) and exposure to hypoxia, hypocapnia, or hypercapnia, with mortality or vegetative state data reported within 6 months. Vegetative state data was not reported, so all analyses were based on mortality. Pediatric or mild TBI studies, stroke-focused studies, and studies without mortality outcomes were excluded. The data were screened via Covidence software with multiple reviewers. No language or regional restrictions were applied. This study followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) and Meta-analysis of Observational Studies in Epidemiology (MOOSE) guidelines. Quality was assessed via the Newcastle-Ottawa Scale (NOS) for Cohort Studies, and certainty of evidence was rated using GRADE. Four authors independently extracted data with verification by a second reviewer. The primary outcome was measured using odds ratios (ORs) with 95% confidence intervals (CIs), calculated separately for crude and adjusted effect estimates.
Twenty-one cohort studies with 41,980 patients were included. Hypoxia and hypocapnia were significantly associated with increased mortality (aOR, 1.39; 95% CI 1.11-1.75; p =.005; aOR, 1.64; 95% CI 1.25-2.15; p <.001). Hypercapnia was not significantly associated with mortality (aOR, 1.74; 95% CI 0.91-3.32; p =.09).
In adults with msTBI, hypoxia and hypocapnia were independently associated with increased mortality, underscoring the importance of prompt recognition and targeted management of these secondary injuries. The role of hypercapnia remains unclear, warranting further investigation.",https://pubmed.ncbi.nlm.nih.gov/40814097/
40752955,Artificial Intelligence in Perioperative Medication-Related Clinical Decision Support.,Anesthesiology clinics,2025,"Patel M, Nanji KC","Medication errors in the operating room (OR) are common and have considerable potential for harm. While not yet widely used in the OR, clinical decision support (CDS) has been shown to prevent medication errors outside of the OR and has the potential to prevent 95% of perioperative medication errors. While artificial intelligence (AI) can be introduced into CDS to improve data parsing, risk stratification, and patient monitoring, this would require close human oversight, regulatory approval, and widespread use of perioperative CDS to obtain sufficient data to train effective AI models.",https://pubmed.ncbi.nlm.nih.gov/40752955/
40632005,Safety of nonoperating room anesthesia: a narrative review.,Current opinion in anaesthesiology,2025,"Kaye AD, Rogers BN, Mashaw S, Mosieri CN, Urman RD, Shekoohi S","Nonoperating room anesthesia (NORA) has become increasingly relevant as diagnostic and therapeutic procedures move beyond traditional surgical settings. This shift introduces unique safety challenges, making it crucial to evaluate how NORA can maintain patient safety and procedural efficiency despite the lack of standardized environments and resources typical of operating rooms.
Studies reveal that NORA often involves patients with complex comorbidities, requiring meticulous risk assessment and preparation. Common challenges include limited equipment availability, difficulties in patient monitoring, and restricted access to emergency support. Portable 3 monitoring devices, streamlined sedation techniques, and advancements in anesthesia technology have contributed to improved safety. However, these advancements underscore the importance of adhering to protocols tailored to the unique needs of each procedural setting.
Addressing NORA's safety challenges requires rigorous preoperative evaluation, adherence to high monitoring standards, and effective communication between anesthesia teams and procedural staff. Further research and standardized guidelines are essential to optimize patient outcomes, minimize risks, and ensure the safe delivery of anesthesia in nontraditional settings. These measures will support the continued evolution and success of NORA in modern healthcare.",https://pubmed.ncbi.nlm.nih.gov/40632005/
40598240,Implicit bias in ICU electronic health record data: measurement frequencies and missing data rates of clinical variables.,BMC medical informatics and decision making,2025,"Shi J, Hubbard AE, Fong N, Pirracchio R","Systematic disparities in data collection within electronic health records (EHRs), defined as non-random patterns in the measurement and recording of clinical variables across demographic groups, can be reflective of underlying implicit bias and may affect patient outcome. Identifying and mitigating these biases is critical for ensuring equitable healthcare. This study aims to develop an analytical framework for measurement patterns, defined as the combination of measurement frequency (how often variables are collected) and missing data rates (the frequency of missing recordings), evaluate the association between them and demographic factors, and assess their impact on in-hospital mortality prediction.
We conducted a retrospective cohort study using the Medical Information Mart for Intensive Care III (MIMIC-III) database, which includes data on over 40,000 ICU patients from Beth Israel Deaconess Medical Center (2001-2012). Adult patients with ICU stays longer than 24 h were included. Measurement patterns, including missing data rates and measurement frequencies, were derived from EHR data and analyzed. Targeted Machine Learning (TML) methods were used to assess potential systematic disparities in measurement patterns across demographic factors (age, gender, race/ethnicity) while controlling for confounders such as other demographics and disease severity. The predictive power of measurement patterns on in-hospital mortality was evaluated.
Among 23,426 patients, significant demographic systematic disparities were observed in the first 24 h of ICU stays. Elderly patients (≥ 65 years) had more frequent temperature measurements compared to younger patients, while males had slightly fewer missing temperature measurements than females. Racial disparities were notable: White patients had more frequent blood pressure and oxygen saturation (SpO2) measurements compared to Black and Hispanic patients. Measurement patterns were associated with ICU mortality, with models based solely on these patterns achieving an area under the receiver operating characteristic curve (AUC) of 0.76 (95% CI: 0.74-0.77).
This study underscores the significance of measurement patterns in ICU EHR data, which are associated with patient demographics and ICU mortality. Analyzing patterns of missing data and measurement frequencies provides valuable insights into patient monitoring practices and potential systemic disparities in healthcare delivery. Understanding these disparities is critical for improving the fairness of healthcare delivery and developing more accurate predictive models in critical care settings.
Not applicable.",https://pubmed.ncbi.nlm.nih.gov/40598240/
40542810,Creating the Perianesthesia Emergency Nurse Resource Role to Prevent Failure-to-Rescue: A Quality Improvement Project.,Journal of perianesthesia nursing : official journal of the American Society of PeriAnesthesia Nurses,2025,"Thornton HL, Crosson JA, Anderson JL, Wilson JM","The Perianesthesia Emergency Nurse (PEN) could be considered the rapid response nurse of the postanesthesia care unit (PACU). The role of the PEN was to assist with patients in the PACU showing signs of altered hemodynamics and to deliver prompt interventions. This role was to prevent failure-to-rescue events in the PACU. The PEN facilitated patient transfer to the appropriate ward when the timing was safe. The PEN also acted as a resource for less-experienced staff and for high-risk medications, procedures, and equipment that were infrequently encountered. The PEN collaborated with nursing and medical staff, providing real-time education and support.
Quality Improvement Project using the Institute for Healthcare Improvement Plan-Do-Study-Act worksheet.
On approval for the PEN resource, it was necessary to refine roles and responsibilities. Clinical decision-making, communication skills, critical care experience, and employment greater than 1 year in the institution's PACU were determined to be necessary for success in the role. Additional specialized education was provided on medical event management. Topics included hypoxia, hypotension, and bleeding. Events were categorized by frequency and clinical condition.
The implementation of a specialized resource, or PEN, supported the staff and provided an additional layer of patient safety. Our 2023 data revealed that only 4.8% of patients evaluated by PEN in the PACU required a rapid response call within the first 24 hours post anesthesia compared to 11.1% before the PEN. When surveyed, staff positively endorsed the addition of the PEN in the PACU with 100% of responding nurses considering it a beneficial resource during medical events in the PACU. The PEN program highlighted both gaps and opportunities for practice change in the PACU. Partnership with our anesthesia colleagues has led to change implementation. Examples include patient monitoring during transport and bringing vasoactive drips out with the patient if recently discontinued.
After a successful 8-week pilot, the PEN was incorporated into the PACU staffing model. The addition of the PEN role in the PACU may help decrease perianesthesia failure-to-rescue events, encourage collaborative medical event management, and help staff feel more supported. Evaluation by PEN in the PACU decreased the number of rapid response calls on those same patients admitted to the ward for the first 24 hours after the end of anesthesia.",https://pubmed.ncbi.nlm.nih.gov/40542810/
40426140,Assessment of surgical capacity and productivity in high-volume Ethiopian hospitals: mixed method study.,BMC health services research,2025,"Gebregzi AH, Teko EB, Tantu AD, Jale NT, Getahun GK, Asemu YM","In Ethiopia and other low-and middle-income countries, access to emergency and elective surgical care is still inadequate and inequitable. Ethiopia has initiated a nationwide strategic plan aimed at tackling obstacles within the surgical system. The aim of this study was to assess surgical and anesthesia care capacity and productivity in high volume Ethiopian hospitals.
An explanatory mixed-methods study was conducted in 24 high-volume public hospitals across Ethiopia's 10 regions and 2 city administrations. Data were collected through structured document reviews, site observations, and interviews using a validated WHO-aligned tool. Quantitative data were analyzed using SPSS, and qualitative responses were thematically analyzed using ATLAS.ti.
Addis Ababa hosts over 60% of the national surgical workforce, highlighting stark regional disparities. While 80% of hospitals reported adequate infrastructure, site observations revealed functional inconsistencies in PACU design, sterilization units, and equipment availability. Only 77% of hospitals consistently implemented patient monitoring and handover protocols. Surgical productivity was low, with an average of 2.5 surgeries per week per clinician and 52.39% annual workforce productivity. Best practices included the use of EMRs, backlog-reduction campaigns, and daily interdisciplinary briefings. However, persistent challenges included inadequate staffing, poor infrastructure, and uneven adoption of safety protocols.
Ethiopia's surgical system shows promising innovations in select hospitals, yet national scale-up is hindered by infrastructure gaps, uneven workforce distribution, and inconsistent safety practices. Addressing these challenges requires data-driven planning, targeted investment in underserved regions, and expanded use of digital systems and collaborative networks to promote best practice adoption across facilities.",https://pubmed.ncbi.nlm.nih.gov/40426140/
