PMID,Title,Journal,PubDate,Authors,Abstract,PubMedURL
39196478,Performance of pulse oximeters as a function of race compared to skin pigmentation: a single center retrospective study.,Journal of clinical monitoring and computing,2025,"Marlar AI, Knabe BK, Taghikhan Y, Applegate RL, Fleming NW",Pulse oximetry (SpO,https://pubmed.ncbi.nlm.nih.gov/39196478/
38653879,Pulse oximeter bench tests under different simulated skin tones.,Medical & biological engineering & computing,2025,"Swamy SKN, He C, Hayes-Gill BR, Clark DJ, Green S, Morgan SP","Pulse oximeters' (POs) varying performance based on skin tones has been highly publicised. Compared to arterial blood gas analysis, POs tend to overestimate oxygen saturation (SpO",https://pubmed.ncbi.nlm.nih.gov/38653879/
38525926,Venous blood gases in the assessment of respiratory failure in patients undergoing sleep studies: a randomized study.,Journal of clinical sleep medicine : JCSM : official publication of the American Academy of Sleep Medicine,2024,"Lindstrom SJ, McDonald CF, Howard ME, O'Donoghue FJ, McMahon MA, Rautela L, Churchward T, Biesenbach P, Rochford PD","Venous blood gases (VBGs) are not consistently considered suitable surrogates for arterial blood gases (ABGs) in assessing acute respiratory failure due to variable measurement error. The physiological stability of patients with chronic ventilatory failure may lead to improved agreement in this setting.
Adults requiring ABGs for sleep or ventilation titration studies had VBGs drawn before or after each ABG, in a randomized order. Veno-arterial correlation and agreement were examined for carbon dioxide tension (PCO
We analyzed 115 VBG-ABG pairs from 61 patients. Arterial and venous measures were correlated (
A venous PCO
Registry: Australian New Zealand Clinical Trials Register; Name: A comparison of arterial and blood gas analyses in sleep studies; URL: https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=372717; Identifier: ACTRN12617000562370.
Lindstrom SJ, McDonald CF, Howard ME, et al. Venous blood gases in the assessment of respiratory failure in patients undergoing sleep studies: a randomized study.",https://pubmed.ncbi.nlm.nih.gov/38525926/
38238634,Racial effects on masimo pulse oximetry: impact of low perfusion index.,Journal of clinical monitoring and computing,2024,"Sharma V, Barker SJ, Sorci R, Park L, Wilson WC","Evaluate the SpO
The Pi data were abstracted from electronic files collected on 7183 paired SpO
During normal perfusion (Pi > 1, range [1 to 12]), overall bias and precision were + 0.18% ± 1.34%, while bias and precision were -0.26 ± 1.37%, and - 0.12 ± 1.31%, for Black and White subjects, respectively. A
Masimo SET® pulse oximeters with RD SET® sensors are accurate for individuals of both Black and White races when Pi is normal, as well as during conditions when Pi is low. The A",https://pubmed.ncbi.nlm.nih.gov/38238634/
38016825,Surfactant status assessment and personalized therapy for surfactant deficiency or dysfunction.,Seminars in fetal & neonatal medicine,2023,"De Luca D, Loi B, Tingay D, Fiori H, Kingma P, Dellacà R, Autilio C","Surfactant is a pivotal neonatal drug used both for respiratory distress syndrome due to surfactant deficiency and for more complex surfactant dysfunctions (such as in case of neonatal acute respiratory distress syndrome). Despite its importance, indications for surfactant therapy are often based on oversimplified criteria. Lung biology and modern monitoring provide several diagnostic tools to assess the patient surfactant status and they can be used for a personalized surfactant therapy. This is desirable to improve the efficacy of surfactant treatment and reduce associated costs and side effects. In this review we will discuss these diagnostic tools from a pathophysiological and multi-disciplinary perspective, focusing on the quantitative or qualitative surfactant assays, lung mechanics or aeration measurements, and gas exchange metrics. Their biological and technical characteristics are described with practical information for clinicians. Finally, available evidence-based data are reviewed, and the diagnostic accuracy of the different tools is compared. Lung ultrasound seems the most suitable tool for assessing the surfactant status, while some other promising tests require further research and/or development.",https://pubmed.ncbi.nlm.nih.gov/38016825/
38005550,Evaluation of Leading Smartwatches for the Detection of Hypoxemia: Comparison to Reference Oximeter.,"Sensors (Basel, Switzerland)",2023,"Walzel S, Mikus R, Rafl-Huttova V, Rozanek M, Bachman TE, Rafl J","Although smartwatches are not considered medical devices, experimental validation of their accuracy in detecting hypoxemia is necessary due to their potential use in monitoring conditions manifested by a prolonged decrease in peripheral blood oxygen saturation (SpO",https://pubmed.ncbi.nlm.nih.gov/38005550/
37523486,Recruitment-to-inflation Ratio Assessed through Sequential End-expiratory Lung Volume Measurement in Acute Respiratory Distress Syndrome.,Anesthesiology,2023,"Grieco DL, Pintaudi G, Bongiovanni F, Anzellotti GM, Menga LS, Cesarano M, Dell'Anna AM, Rosá T, Delle Cese L, Bello G, Giammatteo V, Gennenzi V, Tanzarella ES, Cutuli SL, De Pascale G, De Gaetano A, Maggiore SM, Antonelli M","Positive end-expiratory pressure (PEEP) benefits in acute respiratory distress syndrome are driven by lung dynamic strain reduction. This depends on the variable extent of alveolar recruitment. The recruitment-to-inflation ratio estimates recruitability across a 10-cm H2O PEEP range through a simplified maneuver. Whether recruitability is uniform or not across this range is unknown. The hypotheses of this study are that the recruitment-to-inflation ratio represents an accurate estimate of PEEP-induced changes in dynamic strain, but may show nonuniform behavior across the conventionally tested PEEP range (15 to 5 cm H2O).
Twenty patients with moderate-to-severe COVID-19 acute respiratory distress syndrome underwent a decremental PEEP trial (PEEP 15 to 13 to 10 to 8 to 5 cm H2O). Respiratory mechanics and end-expiratory lung volume by nitrogen dilution were measured the end of each step. Gas exchange, recruited volume, recruitment-to-inflation ratio, and changes in dynamic, static, and total strain were computed between 15 and 5 cm H2O (global recruitment-to-inflation ratio) and within narrower PEEP ranges (granular recruitment-to-inflation ratio).
Between 15 and 5 cm H2O, median [interquartile range] global recruitment-to-inflation ratio was 1.27 [0.40 to 1.69] and displayed a linear correlation with PEEP-induced dynamic strain reduction (r = -0.94; P < 0.001). Intraindividual recruitment-to-inflation ratio variability within the narrower ranges was high (85% [70 to 109]). The relationship between granular recruitment-to-inflation ratio and PEEP was mathematically described by a nonlinear, quadratic equation (R2 = 0.96). Granular recruitment-to-inflation ratio across the narrower PEEP ranges itself had a linear correlation with PEEP-induced reduction in dynamic strain (r = -0.89; P < 0.001).
Both global and granular recruitment-to-inflation ratio accurately estimate PEEP-induced changes in lung dynamic strain. However, the effect of 10 cm H2O of PEEP on lung strain may be nonuniform. Granular recruitment-to-inflation ratio assessment within narrower PEEP ranges guided by end-expiratory lung volume measurement may aid more precise PEEP selection, especially when the recruitment-to-inflation ratio obtained with the simplified maneuver between PEEP 15 and 5 cm H2O yields intermediate values that are difficult to interpret for a proper choice between a high and low PEEP strategy.",https://pubmed.ncbi.nlm.nih.gov/37523486/
37440093,Accuracy of the Apple Watch in measuring oxygen saturation: comparison with pulse oximetry and ABG.,Irish journal of medical science,2024,"Arslan B, Sener K, Guven R, Kapci M, Korkut S, Sutasir MN, Tekindal MA","Smartwatches have gained tremendous attention in recent years and have become widely accepted by patients, despite not being intended for medical diagnosis.
This study aimed to determine the accuracy of Apple Watch oxygen saturation measurement in patients with acute exacerbation of COPD by comparing it with medical-grade pulse oximetry and ABG.
This single-center, prospective, cross-sectional study involved 167 patients. Patients presenting with cardiac arrest, life-threatening symptoms, severe hypoxia, or obvious jaundice were excluded. Additionally, patients whose SpO
A strong correlation between the Apple Watch 6 and medical-grade pulse oximetry (r = 0.89, ICC = 0.940) was noted. The Bland-Altman analysis revealed a mean error of 0.458% between the Apple Watch 6 and ABG (SD: 2.78, level of agreement: - 5.912 to 4.996). The mean error between pulse oximetry and ABG (SD: 5.086, level of agreement; - 10.983 to 8.953) was 1.015%. There was a correlation between respiratory rate and the number of attempts to measure SpO
Apple Watch 6 is an accurate and reliable method for measuring SpO",https://pubmed.ncbi.nlm.nih.gov/37440093/
37072015,Accuracy of Wireless Pulse Oximeter on Preterm or <2.5 kg Infants.,American journal of perinatology,2024,"Thomas M, Day H, Petersen B, Marchant T, Jones C, Singh Y, Chan B","Monitoring heart rate (HR) and oxygen saturation (SpO
Twenty-eight eligible infants were enrolled. They weighed between 1.7 and 2.5 kg and were without anomalies or medical instability. OSS3 and Masimo simultaneously monitored HR and SpO
Two infants' data were excluded due to motion artifacts or device failures. The corrected gestational age and current weights were 35 ± 3 weeks and 2.0 ± 0.2 kg (mean ± standard deviation), respectively. Over 21 hours of data showed that HR was strongly correlated between the two devices (
OSS3 provided comparable HR and SpO
· Pulse oximeters are vital for monitoring preterm infants' HR and SpO2 levels.. · Limited data exist on the accuracy of the wireless OSS3 on preterm infants.. · This observational study found that the OSS3 is comparable to the Masimo SET in measuring HR and SpO2 in preterm or <2.5 kg infants..",https://pubmed.ncbi.nlm.nih.gov/37072015/
38618793,Health System Considerations for Community-Based Implementation of Automated Respiratory Counters to Identify Childhood Pneumonia in 5 Regions of Ethiopia: A Qualitative Study.,International journal of health policy and management,2023,"Rawat A, Ameha A, Karlström J, Taddesse L, Negeri EL, Detjen A, Gandrup-Marino K, Mataruse N, Källander K, Tariku A","In Ethiopia, childhood pneumonia is diagnosed in primary healthcare settings by measuring respiratory rate (RR) along with the presence of cough, chest indrawing, difficulty breathing, and fast breathing. Our aim was to identify health system-level lessons from implementing two automated RR counters, Children's Automated Respiration Monitor (ChARM) by Phillips
Key informant interviews (KIIs) were conducted with 57 participants (health workers in communities and facilities, trainers of health workers, district management, and key decision-makers) in five regions of Ethiopia. Data were analyzed in ATLAS.ti using thematic content analysis and themes were categorized using the Tanahashi bottleneck analysis.
All participants recommended scaling up the ARIDA initiative nationally as part of Integrated Management of Newborn and Childhood Illness (IMNCI) in primary healthcare. Health workers perceived the devices as: time saving, acceptable by parents and children, and facilitating diagnosis and referrals. Health workers perceived an increased demand for services and reduced numbers of sick children not seeking care. Participants recommended increasing the number of devices distributed and health workers trained. Strengthening drug supply chains, improving oxygen gas availability, and strengthening referral networks would maximize perceived benefits. While training improved knowledge, more supportive supervision, integration with current guidelines and more guidance related to community engagement was recommended.
Automatic RR counters for the decentralized diagnosis of childhood pneumonia could have positive impact on improving the quality of diagnosis and management of pneumonia in children. However, the study has shown that a health system approach is required to ensure all steps along the pneumonia pathway are adequate, including drug and oxygen supply, community engagement, health worker training and support, and referral pathways.",https://pubmed.ncbi.nlm.nih.gov/38618793/
